"statecode","countycode","v044_numerator","v044_denominator","v044_rawvalue","v044_cilow","v044_cihigh"
"05","091",100547,19095,5.26561927206075,4.58798399164631,5.94325455247518
"05","093",115505,16660,6.93307322929172,5.78421677825689,8.08192968032655
"05","095",90400,18448,4.90026019080659,3.30680268341865,6.49371769819454
"05","097",99766,17254,5.78219543294309,4.12684074198228,7.43755012390389
"05","099",87572,22085,3.96522526601766,0.853286211259466,7.07716432077585
"05","101",102917,25207,4.08287380489547,3.14350814986749,5.02223945992344
"05","103",103055,19811,5.20190803089193,4.27578724502296,6.1280288167609
"05","105",118500,25618,4.62565383714576,3.50288987297459,5.74841780131693
"05","107",84324,13427,6.28018172339316,5.27599270754791,7.28437073923842
"05","109",103600,17197,6.02430656509856,3.9965944297229,8.05201870047423
"05","111",91962,17259,5.32835042586477,4.49696873142412,6.15973212030541
"05","113",100105,22904,4.37063395040168,3.76484506187301,4.97642283893034
"05","115",111420,24942,4.46716382006255,3.94829567601166,4.98603196411343
"05","117",105911,22333,4.74235436349796,3.86811506020273,5.61659366679319
"05","119",131028,25655,5.10730851685831,4.80752135243404,5.40709568128259
"05","121",106254,20187,5.26348640213999,4.3880855869816,6.13888721729838
"05","123",90452,14589,6.2000137089588,4.72876514460573,7.67126227331188
"05","125",139118,36403,3.82160810922177,3.38231404210828,4.26090217633526
"05","127",82134,18438,4.45460462089164,2.7217764718948,6.18743276988847
"05","129",86311,15799,5.46306728273941,4.28225477211467,6.64387979336416
"05","131",116509,26691,4.36510434228766,3.98510313984983,4.7451055447255
"05","133",101500,18418,5.51091323705071,3.81352189232149,7.20830458177993
"05","135",90627,19567,4.63162467419635,3.54811858636455,5.71513076202815
"05","137",85400,17075,5.00146412884334,3.95922765604767,6.043700601639
"05","139",112201,20579,5.45220856212644,4.6858653804276,6.21855174382528
"05","141",94765,21079,4.49570662744912,3.67279313487532,5.31862012002293
"05","143",138683,31050,4.46644122383253,4.18392644152269,4.74895600614236
"05","145",105969,23615,4.48735972898581,4.11419850911649,4.86052094885514
"05","147",91177,13075,6.97338432122371,5.58018680457787,8.36658183786955
"05","149",103358,24135,4.28249430287963,3.71861385706164,4.84637474869763
"06","000",202683,39191,5.17167206756653,5.13550616353227,5.20783797160079
"06","001",250001,48213,NA,NA,NA
"06","003",181250,33793,5.36353682715355,2.8610880307797,7.8659856235274
"06","005",158768,39848,3.98434049387673,3.24331589467233,4.72536509308113
"06","007",143927,26214,5.49046311131456,4.93546812013771,6.04545810249142
"06","009",159887,33007,4.8440330838913,4.3215335211176,5.36653264666499
"06","011",141614,24982,5.66864142182371,3.71008068019341,7.62720216345401
"06","013",250001,53159,NA,NA,NA
"06","015",130456,26435,4.9349725742387,3.88574847163405,5.98419667684335
"06","017",218647,45770,4.77708105746122,4.32507618581938,5.22908592910305
"06","019",147858,29021,5.09486234106337,4.88429924862566,5.30542543350108
"06","021",129961,28165,4.61427303390733,3.66394087796247,5.56460518985219
"06","023",129270,25143,5.14139124209522,4.70823578892637,5.57454669526406
"06","025",122431,23168,5.28448722375691,4.86649081758025,5.70248362993356
"06","027",145319,29495,4.92690286489235,3.84767326588609,6.00613246389862
"06","029",138849,28480,4.87531601123596,4.68857667890439,5.06205534356752
"06","031",132151,32765,4.03329772623226,3.69710842331441,4.36948702915011
"06","033",130637,23409,5.58063138109274,4.72492235226285,6.43634040992263
"06","035",121223,27609,4.39070592922598,3.75265470467054,5.02875715378141
"06","037",185413,34254,5.41288608629649,5.33812298838574,5.48764918420724
"06","039",145611,31814,4.57694725592506,4.19272787320017,4.96116663864996
"06","041",250001,56085,NA,NA,NA
"06","043",137643,28413,4.84436701509872,3.82159721474519,5.86713681545226
"06","045",139751,26155,5.34318485949149,4.77388370805134,5.91248601093165
"06","047",128688,27153,4.73936581593194,4.3524962341028,5.12623539776108
"06","049",110407,27615,3.99808075321383,2.68210824514518,5.31405326128248
"06","051",179109,44538,4.02148726929813,2.56096025578557,5.48201428281069
"06","053",181812,42537,4.27420833627195,4.07555231546641,4.4728643570775
"06","055",220894,46877,4.71220427928408,4.22774311336074,5.19666544520743
"06","057",184964,33590,5.5065197975588,4.96566961358574,6.04736998153186
"06","059",227920,47939,4.75437535200985,4.63966081473111,4.86908988928858
"06","061",220907,48995,4.50876620063272,4.2668203600636,4.75071204120184
"06","063",128232,29057,4.41311904188319,3.31711446650905,5.50912361725734
"06","065",174780,39762,4.39565414214577,4.29324234650844,4.49806593778309
"06","067",174922,38657,4.52497607160411,4.38832702333842,4.6616251198698
"06","069",206931,56049,3.69196595835787,3.37261218196176,4.01131973475397
"06","071",161006,36316,4.43347284943276,4.33237740946488,4.53456828940064
"06","073",206196,44162,4.66908201621303,4.57663906030067,4.7615249721254
"06","075",250001,42613,NA,NA,NA
"06","077",173513,39134,4.43381714110492,4.24879688589243,4.61883739631742
"06","079",184019,39429,4.66709782140049,4.32864539999136,5.00555024280963
"06","081",250001,63871,NA,NA,NA
"06","083",200127,39452,5.07267058704248,4.80670773222908,5.33863344185588
"06","085",250001,64848,NA,NA,NA
"06","087",229359,43816,5.2345946686142,4.89510241518807,5.57408692204034
"06","089",144366,29602,4.87690020944531,4.50432515096509,5.24947526792552
"06","091",120222,22112,5.43695730824891,2.55356220530244,8.32035241119539
"06","093",119258,23248,5.12981761871989,4.44834394203155,5.81129129540823
"06","095",188754,44101,4.28003900138319,4.07051368276442,4.48956432000196
"06","097",202352,45687,4.4290936152516,4.21178856399323,4.64639866650997
"06","099",152490,36059,4.22890263179789,4.06332661301171,4.39447865058407
"06","101",155472,34360,4.52479627473807,3.97508839761963,5.0745041518565
"06","103",129016,28127,4.58690937533331,4.01529182410307,5.15852692656355
"06","105",107877,20675,5.21775090689238,3.34582849213957,7.08967332164519
"06","107",135208,31559,4.28429291168922,4.06909480227938,4.49949102109906
"06","109",148225,33057,4.48392171098406,3.76849470700634,5.19934871496177
"06","111",208858,47066,4.43755577274466,4.27156153389645,4.60355001159286
"06","113",187327,30832,6.07573300467047,5.67115681510479,6.48030919423615
"06","115",141390,31816,4.44399044505909,3.81959404897276,5.06838684114541
"08","000",184293,41718,4.41758952969941,4.36730319487027,4.46787586452855
"08","001",170223,43646,3.90008248178527,3.73129480575199,4.06887015781856
"08","003",104270,20088,5.19066109119873,3.90596257105962,6.47535961133783
"08","005",190969,47432,4.02616377129364,3.88622867400856,4.16609886857872
"08","007",146581,35890,4.08417386458624,3.29132353300425,4.87702419616823
"08","009",103591,16785,6.17164134644027,4.9921069242249,7.35117576865564
"08","011",91702,22188,4.13295475031549,2.75273838447955,5.51317111615142
"08","013",218044,40327,5.40689860391301,5.02497419390767,5.78882301391835
"08","014",224715,61628,3.6463133640553,3.3858712441615,3.9067554839491
"08","015",161458,36459,4.42848130777037,3.63298379224876,5.22397882329199
"08","017",130962,29861,4.38572050500653,1.58961745469798,7.18182355531508
"08","019",194250,45213,4.29633070134696,3.07601378385633,5.51664761883758
"08","021",110190,23660,4.65722738799662,3.84764026930521,5.46681450668803
"08","023",82164,12667,6.48646088260835,5.03179430974968,7.94112745546702
"08","025",88931,19228,4.62507801123362,3.48400974656,5.76614627590723
"08","027",135367,24920,5.43206260032103,4.07588307907871,6.78824212156334
"08","029",113698,24106,4.71658508255206,3.99542785400572,5.4377423110984
"08","031",193960,39734,4.88146172044093,4.68520787599793,5.07771556488394
"08","033",119896,26920,4.45378900445765,0.622284073559627,8.28529393535568
"08","035",250001,73534,NA,NA,NA
"08","037",202882,47818,4.24279559998327,3.59555704134601,4.89003415862053
"08","039",226975,59868,3.79125743301931,3.31188976250365,4.27062510353497
"08","041",168519,43071,3.91258619488751,3.7681219344967,4.05705045527833
"08","043",121002,25391,4.7655468473081,4.24680433701859,5.28428935759761
"08","045",163991,41456,3.95578444615978,3.57348755775745,4.33808133456211
"08","047",189448,45282,4.18373746742635,1.95723444095124,6.41024049390146
"08","049",161810,41790,3.8719789423307,3.5041467446921,4.2398111399693
"08","051",167571,31704,5.28548448145344,3.95208344199325,6.61888552091364
"08","053",131545,45602,2.88463225297136,1.52826364754723,4.2410008583955
"08","055",108517,23232,4.6710141184573,3.75561888055803,5.58640935635657
"08","057",109912,22261,4.93742419478011,2.16042235345652,7.7144260361037
"08","059",203445,51132,3.97881952593288,3.85141908505482,4.10621996681094
"08","061",97857,26750,3.65820560747664,1.47811190009014,5.83829931486313
"08","063",127286,30108,4.22764713697356,3.30691323895028,5.14838103499685
"08","065",159928,45776,3.49370849353373,2.30880311204201,4.67861387502545
"08","067",169227,34457,4.91125170502365,4.4039447416632,5.4185586683841
"08","069",178404,40143,4.44421194230626,4.20779311141705,4.68063077319546
"08","071",101968,20419,4.99378030265929,3.78244825125736,6.20511235406122
"08","073",114324,23000,4.97060869565217,3.86669470345948,6.07452268784486
"08","075",112268,24292,4.62160382018772,3.78507193079116,5.45813570958428
"08","077",139972,31060,4.50650354153252,4.1696309421781,4.84337614088694
"08","079",116750,22545,5.17853182523841,0.626814200234825,9.730249450242
"08","081",135164,34478,3.92029700098614,3.49180986974376,4.34878413222851
"08","083",122505,27050,4.52883548983364,3.80239110274837,5.25527987691891
"08","085",129645,29336,4.41931415325879,3.87867802144495,4.95995028507264
"08","087",122247,30829,3.96532485646631,3.46979002105428,4.46085969187835
"08","089",106873,23555,4.53716832944173,3.7091436335976,5.36519302528586
"08","091",151479,38386,3.94620434533424,2.66013583663081,5.23227285403767
"08","093",172886,46128,3.74796219216094,2.95024822700785,4.54567615731403
"08","095",137190,25193,5.44556027467947,2.91340100910336,7.97771954025559
"08","097",240455,43288,5.55477268527074,3.07728303540814,8.03226233513335
"08","099",108917,21481,5.07038778455379,3.74027086040536,6.40050470870222
"08","101",127474,25808,4.93932114073156,4.60177721342613,5.27686506803699
"08","103",112016,35714,3.13647309178473,2.2400228221404,4.03292336142906
"08","105",122633,24261,5.05473805696385,3.85031347704825,6.25916263687945
"08","107",206961,48009,4.3108792101481,3.51897714233948,5.10278127795671
"08","109",113009,18568,6.08622361051271,4.17283886278478,7.99960835824064
"08","111",122278,14700,8.31823129251701,0,20.3354073143195
"08","113",200361,26876,7.4550156273255,0.779402798317055,14.1306284563339
"08","115",126900,21645,5.86278586278586,4.23044151131288,7.49513021425885
"08","117",211389,51227,4.12651531418978,3.59296358775409,4.66006704062548
"08","119",150467,41717,3.60685092408371,3.274506814547,3.93919503362041
"08","121",120238,30887,3.89283517337391,3.18679418699026,4.59887615975756
"08","123",168482,43072,3.91163632986627,3.74811222280596,4.07516043692658
"08","125",122533,24602,4.980611332412,2.62450589364905,7.33671677117495
"09","000",194995,38098,5.11824767704341,5.02012186641312,5.21637348767371
"09","001",NA,NA,NA,NA,NA
"09","003",NA,NA,NA,NA,NA
"09","005",NA,NA,NA,NA,NA
"09","007",NA,NA,NA,NA,NA
"09","009",NA,NA,NA,NA,NA
"09","011",NA,NA,NA,NA,NA
"09","013",NA,NA,NA,NA,NA
"09","015",NA,NA,NA,NA,NA
"09","110",186153,36790,5.05988040228323,4.92128915878968,5.19847164577678
"09","120",205440,33767,6.08404655432819,5.71969178602735,6.44840132262903
"09","130",198075,46990,4.21525856565227,3.95826068207053,4.47225644923401
"09","140",169939,33970,5.00261995878717,4.73183477268523,5.2734051448891
"09","150",161351,43318,3.72480262246641,3.40165119701206,4.04795404792076
"09","160",180814,42986,4.20634625226818,3.79463476531284,4.61805773922353
"09","170",180592,34476,5.23819468615849,5.01079746284288,5.46559190947409
"09","180",166902,36031,4.6321778468541,4.40686108590761,4.85749460780058
"09","190",250001,50602,NA,NA,NA
"10","000",161962,38052,4.25633343845264,4.13916612500793,4.37350075189736
"10","001",138831,35841,3.87352473424291,3.61694548433536,4.13010398415045
"10","003",172782,39615,4.36152972358955,4.17903909842148,4.54402034875762
"10","005",154598,36834,4.19715480262801,3.97920237233707,4.41510723291895
"11","000",242931,36987,6.56801038202612,6.24139154344549,6.89462922060675
"11","001",242931,36987,6.56801038202612,6.24139154344549,6.89462922060675
"12","000",147327,31856,4.62478026117529,4.59050102345181,4.65905949889877
"12","001",136771,22830,5.99084537888743,5.38521838467023,6.59647237310463
"12","003",141991,39797,3.56788200115587,2.69274811192693,4.4430158903848
"12","005",134932,34747,3.8832704981725,3.61524220280266,4.15129879354235
"12","007",117519,23084,5.09092878184024,3.57962827537664,6.60222928830384
"12","009",150628,33440,4.50442583732057,4.36197732894148,4.64687434569966
"12","011",153654,31946,4.8098040443248,4.69441692790677,4.92519116074283
"12","013",99102,18789,5.27446910426313,3.67616250286908,6.87277570565719
"12","015",130161,31803,4.09272710121687,3.8494424797049,4.33601172272883
"12","017",112115,24213,4.63036385412795,4.24324599263196,5.01748171562394
"12","019",149809,41975,3.56900536033353,3.29534053373803,3.84267018692904
"12","021",186951,38693,4.83164913550255,4.58003901280816,5.08325925819694
"12","023",118377,25136,4.70946053469128,4.12728844013719,5.29163262924537
"12","027",96252,20579,4.67719519898926,4.00532050705278,5.34906989092574
"12","029",94280,21122,4.46359246283496,3.878847460656,5.04833746501392
"12","031",136451,30559,4.46516574495239,4.29569764573229,4.63463384417249
"12","033",131207,29859,4.39421949830872,4.13076429469826,4.65767470191917
"12","035",145302,34472,4.21507310280808,3.81040735544599,4.61973885017017
"12","037",128531,23641,5.43678355399518,3.94556858359041,6.92799852439994
"12","039",100278,17539,5.71742972803467,4.67915126051799,6.75570819555135
"12","041",123163,30678,4.01470108872808,3.25786508046485,4.7715370969913
"12","043",112500,21647,5.19702499191574,3.17516507945309,7.21888490437839
"12","045",120596,29000,4.15848275862069,3.08074466346798,5.2362208537734
"12","047",85065,22603,3.76343848161748,2.53017841049181,4.99669855274316
"12","049",117771,20762,5.67243040169541,3.74177601241133,7.60308479097948
"12","051",117065,24614,4.75603315186479,3.88572501521943,5.62634128851015
"12","053",121322,31777,3.81791862038581,3.57993672415408,4.05590051661754
"12","055",103621,22454,4.61481250556694,4.18343769988094,5.04618731125293
"12","057",158948,33796,4.70316013729435,4.55936425123937,4.84695602334933
"12","059",99654,21986,4.53261166196671,3.56694125071606,5.49828207321735
"12","061",148352,31945,4.64398184379402,4.27597514500768,5.01198854258036
"12","063",93168,23472,3.96932515337423,3.39554787307097,4.5431024336775
"12","065",122985,24750,4.96909090909091,2.54740138449597,7.39078043368585
"12","067",106096,20276,5.23259025448806,3.31605288375522,7.14912762522091
"12","069",137523,33359,4.12251566293954,3.93443197048157,4.3105993553975
"12","071",144486,33372,4.32955771305286,4.1399345530135,4.51918087309221
"12","073",138218,25700,5.37813229571984,4.99216240059008,5.76410219084961
"12","075",107083,22165,4.83117527633657,4.22905228588448,5.43329826678866
"12","077",126000,21204,5.94227504244482,4.54020719005886,7.34434289483078
"12","079",88892,19380,4.58679050567596,3.73710609808432,5.43647491326759
"12","081",155092,35346,4.38782323318056,4.18198442708881,4.5936620392723
"12","083",114854,27442,4.18533634574739,3.96913775373139,4.4015349377634
"12","085",166870,33777,4.94034402107943,4.52281800181109,5.35787004034778
"12","086",149900,28112,5.33224245873648,5.19066172874845,5.47382318872451
"12","087",176926,38883,4.55021474680452,4.10428618792745,4.99614330568158
"12","089",164383,38835,4.2328569589288,3.74405250241732,4.72166141544028
"12","091",154682,40462,3.82289555632445,3.63458920356719,4.01120190908171
"12","093",112533,25116,4.48053033922599,3.91275153076715,5.04830914768484
"12","095",156311,34417,4.54167998372897,4.3962998835168,4.68706008394114
"12","097",129204,32654,3.95675874318613,3.66196964032627,4.251547846046
"12","099",172308,34350,5.01624454148472,4.86895040511331,5.16353867785612
"12","101",142702,30676,4.65191028817316,4.4779975470578,4.82582302928853
"12","103",147200,31177,4.72142925874844,4.59006658941224,4.85279192808464
"12","105",123153,30376,4.05428627864103,3.92337912362093,4.18519343366113
"12","107",99554,19241,5.17405540252586,4.56757145127459,5.78053935377713
"12","109",211329,49462,4.27255266669362,4.01297540731621,4.53212992607104
"12","111",133072,32025,4.15525370804059,3.88052743554095,4.42997998054023
"12","113",158188,44177,3.58077732756864,3.31079958580164,3.85075506933565
"12","115",158787,36846,4.30947728383,4.14903460031012,4.46991996734987
"12","117",162806,40546,4.01534060079909,3.85330600395087,4.17737519764731
"12","119",132414,35345,3.74632904229735,3.45612709171649,4.03653099287822
"12","121",104080,24286,4.28559664003953,3.80538664961055,4.7658066304685
"12","123",96593,21567,4.47874066861409,3.44277965137872,5.51470168584945
"12","125",119032,23755,5.01081877499474,3.82471214970059,6.19692540028889
"12","127",130477,31051,4.20202247914721,4.04261130952213,4.36143364877229
"12","129",142137,36599,3.88363070029236,3.38825028470778,4.37901111587694
"12","131",163303,37226,4.38679954870252,3.86371589935696,4.90988319804808
"12","133",108714,25502,4.26295976786134,3.66596060562068,4.859958930102
"13","000",154052,31814,4.84227069843465,4.7889075640699,4.89563383279941
"13","001",106470,22492,4.73368308731994,3.8732297881858,5.59413638645407
"13","003",93519,19140,4.88605015673981,2.46533680314549,7.30676351033413
"13","005",100228,18191,5.50975757242592,4.23532312545666,6.78419201939519
"13","007",113981,13135,8.67765511990864,1.52565568532393,15.8296545544933
"13","009",115423,20834,5.54012671594509,4.17743640611575,6.90281702577443
"13","011",128110,30306,4.22721573285818,3.41671870729515,5.03771275842121
"13","013",137282,39216,3.50066299469604,3.21324518051241,3.78808080887968
"13","015",144297,35763,4.03481251572855,3.49449503619612,4.57512999526098
"13","017",87671,18085,4.84771910423003,3.70265609497142,5.99278211348863
"13","019",107937,19363,5.57439446366782,4.484918401461,6.66387052587464
"13","021",116612,17987,6.48312670261856,5.73680383603692,7.22944956920019
"13","023",131689,21534,6.1153989040587,4.13856913886305,8.09222866925435
"13","025",111730,21833,5.11748270965969,3.838613740621,6.39635167869838
"13","027",86580,16867,5.13310013636094,3.80835406623107,6.45784620649081
"13","029",170433,55222,3.08632429104342,2.54086119491433,3.63178738717252
"13","031",118838,22144,5.36660043352601,4.47797014029928,6.25523072675274
"13","033",123303,18717,6.58775444782818,4.62430465153157,8.55120424412478
"13","035",128152,36761,3.48608579744838,2.82954971442782,4.14262188046895
"13","037",94871,14587,6.50380475766093,4.87887476024078,8.12873475508108
"13","039",133346,35371,3.76992451443273,3.34968066311876,4.1901683657467
"13","043",102888,21113,4.87320608156112,4.06616797733513,5.68024418578711
"13","045",132417,28776,4.601647206005,3.93242708002015,5.27086733198986
"13","047",131328,32625,4.02537931034483,3.46199172860414,4.58876689208552
"13","049",119375,18246,6.54252986956045,4.59528677812748,8.48977296099343
"13","051",139175,31130,4.47076774815291,4.20915461660779,4.73238087969802
"13","053",113540,26655,4.25961358094166,2.5012925527793,6.01793460910403
"13","055",93741,21349,4.39088481896108,3.46638986759478,5.31537977032737
"13","057",194069,49929,3.88689939714394,3.60970105420312,4.16409774008477
"13","059",116959,21315,5.48716866056768,4.93103913308503,6.04329818805032
"13","061",89948,27562,3.2634787025615,1.6088451103992,4.9181122947238
"13","063",112685,27627,4.07879972490679,3.77070777799448,4.38689167181911
"13","065",108044,14047,7.69160674877198,3.24443609165092,12.138777405893
"13","067",198572,46934,4.23087740230963,4.09525914185465,4.3664956627646
"13","069",105916,15646,6.76952575738208,5.21639677204806,8.3226547427161
"13","071",106626,20063,5.31455913871305,4.56577565729882,6.06334262012729
"13","073",180847,46151,3.91859331325432,3.64491174901226,4.19227487749638
"13","075",114617,20699,5.53732064350935,4.09923586047504,6.97540542654366
"13","077",175823,45667,3.85011058313443,3.60424215919195,4.09597900707691
"13","079",120994,26370,4.58832006067501,3.61282800392606,5.56381211742396
"13","081",103813,15963,6.50335150034455,5.23404169856935,7.77266130211974
"13","083",127556,28687,4.44647401261896,3.80360805284558,5.08933997239233
"13","085",173960,46102,3.77337208797883,3.17274749669984,4.37399667925782
"13","087",108016,17543,6.15721370347147,4.98195102165126,7.33247638529168
"13","089",173698,34102,5.09348425312298,4.87544214667569,5.31152635957028
"13","091",110469,19065,5.79433516915814,4.49807301852591,7.09059731979038
"13","093",108326,22576,4.79828136073707,3.50031790608974,6.09624481538439
"13","095",93131,17624,5.28432818883341,4.57912625842504,5.98953011924178
"13","097",146959,39095,3.75902289295306,3.27335094994945,4.24469483595667
"13","099",106500,18640,5.71351931330472,4.26156606332796,7.16547256328148
"13","101",116493,25640,4.54340873634945,3.13665780559529,5.95015966710362
"13","103",152646,44464,3.43302446923354,3.05958620204915,3.80646273641792
"13","105",116593,23849,4.88880036898822,3.93759071032802,5.84001002764841
"13","107",90769,19792,4.58614591754244,3.46266354411438,5.7096282909705
"13","109",98353,22510,4.36930253220791,3.18161567372363,5.55698939069218
"13","111",116762,28512,4.09518799102132,3.13730178743447,5.05307419460818
"13","113",204132,50384,4.05152429342648,3.74931901895896,4.35372956789401
"13","115",133921,26830,4.99146477823332,4.41198094589913,5.57094861056751
"13","117",246652,67728,3.64180250413418,3.43098819104367,3.8526168172247
"13","119",106730,19184,5.56349040867389,4.25800045853651,6.86898035881128
"13","121",206566,35609,5.8009491982364,5.55219868963322,6.04969970683958
"13","123",130439,28753,4.53653531805377,3.92883167679499,5.14423895931255
"13","125",91814,24548,3.74018249959263,1.4752688680637,6.00509613112157
"13","127",135560,29701,4.56415608902057,3.97568023775503,5.15263194028611
"13","129",131231,29898,4.38929025352866,3.77606873827891,5.00251176877842
"13","131",114513,22602,5.06649853995222,3.94305837401087,6.18993870589356
"13","133",177718,32409,5.48360023450276,4.53390072970875,6.43329973929677
"13","135",166245,40273,4.12795172944653,3.96482452951757,4.29107892937548
"13","137",127516,28846,4.42057824308396,3.76687215932375,5.07428432684418
"13","139",154701,37105,4.16927637784665,3.86591192076684,4.47264083492646
"13","141",116000,18016,6.43872113676732,2.5071147031526,10.370327570382
"13","143",142985,28703,4.98153503118141,3.43284480277161,6.5302252595912
"13","145",175090,45368,3.8593281608182,3.15634443735616,4.56231188428023
"13","147",119297,25150,4.74341948310139,3.85224165423632,5.63459731196647
"13","149",125390,24902,5.03533852702594,3.8822478683928,6.18842918565908
"13","151",147645,44104,3.34765554144749,3.12924483494992,3.56606624794506
"13","153",146658,34669,4.23023450344688,3.8716414015184,4.58882760537537
"13","155",99889,20302,4.92015564968969,3.21309550782011,6.62721579155926
"13","157",159735,43027,3.71243637715853,3.40942773814268,4.01544501617438
"13","159",124494,26627,4.67547977616705,3.49563522999191,5.85532432234218
"13","161",94000,17305,5.43195608205721,3.4963042300887,7.36760793402572
"13","163",109758,21416,5.12504669406052,3.68263223503813,6.5674611530829
"13","165",105382,16353,6.44419984100777,4.70106530128283,8.1873343807327
"13","167",100659,18352,5.48490627724499,4.41890399363889,6.55090856085108
"13","169",139723,31078,4.49588133084497,3.89792856791761,5.09383409377233
"13","171",136520,31682,4.30907139700776,3.19907042293585,5.41907237107968
"13","173",110076,20384,5.40011773940345,3.03954762361883,7.76068785518808
"13","175",121627,19056,6.38260915197313,5.74484354079702,7.02037476314924
"13","177",142339,42359,3.36030123468448,2.88194713527005,3.83865533409892
"13","179",110604,29197,3.7881974175429,3.30623915032242,4.27015568476338
"13","181",112009,27378,4.09120461684564,3.2553912605489,4.92701797314239
"13","183",123147,30719,4.00882190175461,3.19879327346432,4.81885053004491
"13","185",116076,21637,5.36469935758192,4.80306084619299,5.92633786897084
"13","187",152538,30164,5.05695531096671,4.23597448151131,5.87793614042212
"13","189",120729,20414,5.91402958753796,4.16460263661387,7.66345653846206
"13","191",104994,20348,5.15991743660311,2.94347987373502,7.37635499947119
"13","193",91298,13497,6.76431799659183,4.36834080836301,9.16029518482065
"13","195",109957,29199,3.76577964998801,2.98017268630754,4.55138661366848
"13","197",108395,22123,4.89965194593862,3.42814793286303,6.3711559590142
"13","199",102223,25006,4.08793889466528,3.1212757011003,5.05460208823026
"13","201",115667,17954,6.44240837696335,5.46999371033777,7.41482304358893
"13","205",94716,18131,5.22398102697038,3.9266042503305,6.52135780361027
"13","207",152802,39402,3.87802649611695,3.17925405318905,4.57679893904484
"13","209",110176,21978,5.01301301301301,3.87983355168102,6.146192474345
"13","211",158185,34063,4.64389513548425,3.59746099786257,5.69032927310593
"13","213",119917,29728,4.0338065123789,3.37508278860079,4.69253023615702
"13","215",112629,23186,4.85762960407142,4.46620384764544,5.2490553604974
"13","217",141146,34934,4.04036182515601,3.50829484728889,4.57242880302313
"13","219",227136,58007,3.91566535073353,3.36793917963088,4.46339152183619
"13","221",138167,25871,5.34061304162962,4.0500103789614,6.63121570429784
"13","223",162832,51386,3.16880084069591,2.97140438850906,3.36619729288276
"13","225",138566,28034,4.94278376257402,4.0945668603977,5.79100066475034
"13","227",146926,34109,4.30754346360198,3.72299931106773,4.89208761613623
"13","229",127316,29525,4.31214225232854,3.34470688949628,5.27957761516079
"13","231",156299,37592,4.15777293041073,3.58246503783047,4.73308082299098
"13","233",110627,25154,4.39798839150831,3.79388680020434,5.00208998281228
"13","235",107857,18618,5.79315715973789,1.9933322605883,9.59298205888747
"13","237",147679,28926,5.10540690036645,3.81772484269385,6.39308895803905
"13","239",96286,17795,5.41084574318629,1.18857792554946,9.63311356082311
"13","241",124386,26326,4.72483476411152,3.96555384088187,5.48411568734118
"13","243",70320,11579,6.07306330425771,4.18982514895492,7.9563014595605
"13","245",110815,21480,5.15898510242086,4.69892042751377,5.61904977732795
"13","247",140354,37113,3.78180152507208,3.43993111218868,4.12367193795548
"13","249",106833,23340,4.57724935732648,2.8081971276598,6.34630158699316
"13","251",107144,21898,4.89286692848662,3.60779161586228,6.17794224111096
"13","253",129767,16149,8.0356059198712,4.99984194704224,11.0713698927002
"13","255",121392,24997,4.85626275153018,4.23830376956592,5.47422173349445
"13","257",103288,23035,4.4839591925331,3.85084936314664,5.11706902191957
"13","259",89476,10743,8.32877222377362,0,17.2810305636085
"13","261",96338,22445,4.29218088661172,3.36329775590076,5.22106401732267
"13","263",89921,18671,4.81607841036902,3.53850035611373,6.09365646462432
"13","265",100974,26167,3.8588298238239,1.95547777157255,5.76218187607525
"13","267",101579,18456,5.50384698742956,4.33105072572884,6.67664324913028
"13","269",98294,12102,8.12212857378946,6.41967554612341,9.8245816014555
"13","271",86703,15982,5.4250406707546,4.57727198580846,6.27280935570074
"13","273",107275,19482,5.50636484960476,4.23959804645381,6.77313165275571
"13","275",121948,24310,5.01637186343069,4.51880393720398,5.5139397896574
"13","277",111449,23273,4.78876810037382,4.09215663663494,5.4853795641127
"13","279",104869,20556,5.10162482973341,4.28034579002525,5.92290386944157
"13","281",115381,24081,4.79137079024957,3.77562568600329,5.80711589449586
"13","283",107236,26137,4.1028427133948,2.86587663244482,5.33980879434479
"13","285",119598,24570,4.86764346764347,4.17636036219289,5.55892657309404
"13","287",98036,14867,6.59420192372368,4.06924008596118,9.11916376148619
"13","289",125684,17221,7.29829858893212,4.89431540310184,9.7022817747624
"13","291",129291,28140,4.59456289978678,3.89989062041763,5.28923517915593
"13","293",111456,20386,5.46728146767389,4.08272658204217,6.85183635330561
"13","295",113548,27672,4.10335357039607,3.553370865775,4.65333627501713
"13","297",150951,36918,4.0888184625386,3.68829178758114,4.48934513749605
"13","299",90349,17658,5.11660437195605,4.28522682285765,5.94798192105445
"13","301",89685,15827,5.66658242244266,4.37496432944776,6.95820051543756
"13","303",108605,19768,5.49398016997167,4.39923807371711,6.58872226622623
"13","305",105719,19354,5.46238503668492,4.48000502320886,6.44476505016098
"13","307",95113,20532,4.63242743035262,2.38529186429501,6.87956299641023
"13","309",84056,14417,5.83033918290907,4.24858572757707,7.41209263824106
"13","311",125172,32439,3.85868861555535,3.13189034248809,4.58548688862261
"13","313",121796,29423,4.13948271760188,3.802498865701,4.47646656950275
"13","315",105783,18553,5.70166549884116,4.02861245569004,7.37471854199228
"13","317",96949,18623,5.20587445631746,1.66381544870648,8.74793346392843
"13","319",96844,16518,5.86293740162247,4.63522694017144,7.09064786307351
"13","321",108392,21037,5.15244569092551,3.99122084611695,6.31367053573407
