statecode,countycode,v154_numerator,v154_denominator,v154_rawvalue,v154_cilow,v154_cihigh,v154_sourceflag,v154_flag_CT
48,029,119529,731191,0.16347165104603312,0.1578856178365426,0.16905768425552364,,
48,031,596,4892,0.12183156173344235,0.0773779583613611,0.1662851651055236,,
48,033,17,170,0.1,0,0.4784893150001671,,
48,035,538,7158,0.07516065940206762,0.05390955011368133,0.09641176869045391,,
48,037,4244,33310,0.12740918643050136,0.10996924087694902,0.1448491319840537,,
48,039,14625,131333,0.11135815065520471,0.10061508251266539,0.12210121879774403,,
48,041,20616,87791,0.23483044959050473,0.21881100770230183,0.2508498914787076,,
48,043,522,4805,0.10863683662851197,0.060713422161303224,0.1565602510957207,,
48,045,70,500,0.14,0,0.29174872874876867,,
48,047,279,2784,0.10021551724137931,0.009355743374244191,0.19107529110851443,,
48,049,1916,14210,0.13483462350457423,0.10732759959096821,0.16234164741818025,,
48,051,562,7467,0.07526449712066426,0.04966226629330228,0.10086672794802623,,
48,053,2320,20021,0.11587832775585635,0.09491767238283273,0.13683898312887996,,
48,055,1764,16280,0.10835380835380835,0.08205144470674307,0.13465617200087365,,
48,057,328,8499,0.038592775620661254,0.0161282638349435,0.06105728740637901,,
48,059,377,5035,0.07487586891757696,0.04277551114748462,0.10697622668766929,,
48,061,17848,131643,0.13557880024004315,0.12481913544531777,0.14633846503476855,,
48,063,522,4586,0.11382468382032272,0.06868069617997109,0.15896867146067434,,
48,065,149,2174,0.06853725850965961,0.011327625079329537,0.12574689193998967,,
48,067,1179,10841,0.1087538049995388,0.07952454135652047,0.1379830686425571,,
48,069,339,2315,0.14643628509719223,0.07998147100731565,0.2128910991870688,,
48,071,1993,16761,0.11890698645665533,0.08275978250386871,0.15505419040944196,,
48,073,1782,16513,0.10791497607945255,0.08410902999154474,0.13172092216736037,,
48,075,226,1710,0.13216374269005848,0.05209553739082699,0.21223194798928996,,
48,077,297,4025,0.0737888198757764,0.0401221843036084,0.10745545544794441,,
48,079,44,734,0.05994550408719346,0,0.15030628456237582,,
48,081,146,1445,0.10103806228373702,0.044585436984303395,0.15749068758317064,,
48,083,343,3108,0.11036036036036036,0.05352909276245057,0.16719162795827014,,
48,085,55023,409055,0.1345124738727066,0.12792885814494037,0.14109608960047282,,
48,087,53,914,0.05798687089715536,0,0.1333957784025292,,
48,089,678,7545,0.08986083499005965,0.055088251635789835,0.12463341834432945,,
48,091,9164,69755,0.13137409504695005,0.11492164730833733,0.1478265427855628,,
48,093,444,5098,0.08709297763828952,0.05279178594552552,0.12139416933105351,,
48,095,28,731,0.038303693570451436,0,0.12236495685902073,,
48,097,1382,16023,0.08625101416713474,0.065707761530243,0.10679426680402647,,
48,099,3127,26318,0.11881601945436583,0.09819308537039444,0.1394389535383372,,
48,101,81,575,0.1408695652173913,0.006310040690459873,0.27542908974432273,,
48,103,96,1520,0.06315789473684211,0,0.12986648992641947,,
48,105,15,990,0.015151515151515152,0,0.08845118955282281,,
48,107,153,1797,0.08514190317195326,0.030471720681888977,0.13981208566201755,,
48,109,25,753,0.033200531208499334,0,0.1321421519464715,,
48,111,113,2526,0.0447347585114806,0,0.09725351154721833,,
48,113,171410,957135,0.17908654474029265,0.173952820498727,0.18422026898185828,,
48,115,450,3765,0.11952191235059761,0.07402253108655707,0.16502129361463816,,
48,117,575,5865,0.09803921568627451,0.061414325387418096,0.13466410598513093,,
48,119,182,2090,0.08708133971291866,0.02833063979874241,0.1458320396270949,,
48,121,48362,355049,0.136212184797028,0.12930106441897155,0.14312330517508448,,
48,123,753,6587,0.11431607712160316,0.07724356334204449,0.15138859090116183,,
48,125,87,659,0.13201820940819423,0.028576259058522832,0.2354601597578656,,
48,127,697,2841,0.24533614924322422,0.14058406045015004,0.3500882380362984,,
48,129,99,1142,0.08669001751313485,0.011123122170191957,0.16225691285607774,,
48,131,341,2664,0.128003003003003,0.048137209194755504,0.20786879681125048,,
48,133,884,6822,0.12958076810319555,0.08721159491677247,0.17194994128961863,,
48,135,9389,61400,0.15291530944625406,0.1313289401332565,0.17450167875925163,,
48,137,71,399,0.17794486215538846,0,0.46259908238615377,,
48,139,8951,70114,0.12766351941124454,0.11161179859385645,0.14371524022863263,,
48,141,46313,290122,0.15963284411385556,0.15149930798092912,0.167766380246782,,
48,143,2951,16105,0.1832350201800683,0.1509116578135824,0.21555838254655418,,
48,145,498,5985,0.08320802005012531,0.05262153887008078,0.11379450123016985,,
48,147,1390,12255,0.11342309261525908,0.09024757077410914,0.13659861445640903,,
48,149,914,9937,0.0919794706651907,0.06873659599266535,0.11522234533771605,,
48,151,102,1415,0.07208480565371024,0.021634337013596155,0.12253527429382433,,
48,153,191,1829,0.10442864953526518,0.032160923571390554,0.1766963754991398,,
48,155,31,425,0.07294117647058823,0,0.24157819715431428,,
48,157,40632,286825,0.14166129172840583,0.1320259247347171,0.15129665872209455,,
48,159,296,3768,0.07855626326963906,0.03533793391724348,0.12177459262203465,,
48,161,627,6560,0.09557926829268293,0.06122291396019652,0.12993562262516933,,
48,163,505,4658,0.10841562902533276,0.06686784115672575,0.14996341689393977,,
48,165,598,6501,0.091985848331026,0.044994994184907273,0.13897670247714472,,
48,167,23598,136984,0.172268294107341,0.1599248467219297,0.18461174149275233,,
48,169,75,1417,0.0529287226534933,0,0.12304608501567957,,
48,171,1316,10890,0.12084481175390266,0.08682608372936851,0.1548635397784368,,
48,173,6,342,0.017543859649122806,0,0.20746802858148652,,
48,175,296,2678,0.11053024645257654,0.057877213310439164,0.16318327959471393,,
48,177,722,7095,0.10176180408738549,0.0681056264485838,0.1354179817261872,,
48,179,741,7576,0.09780887011615629,0.06298788974417027,0.1326298504881423,,
48,181,7140,53602,0.1332039849259356,0.11650683737062761,0.1499011324812436,,
48,183,6315,47283,0.13355751538607957,0.11762602848050319,0.14948900229165596,,
48,185,1013,9900,0.10232323232323233,0.0647136059498121,0.13993285869665256,,
48,187,6323,63387,0.09975231514348368,0.0862432209269575,0.11326140936000985,,
48,189,1402,10619,0.13202749788115642,0.09567598087820957,0.16837901488410328,,
48,191,65,1038,0.0626204238921002,0,0.1300027587834919,,
48,193,307,2958,0.10378634212305612,0.05266231621199434,0.1549103680341179,,
48,195,137,1778,0.07705286839145106,0.011335433468009234,0.14277030331489288,,
48,197,91,1165,0.07811158798283262,0.007028739870926587,0.14919443609473865,,
48,199,2212,21582,0.10249281808914837,0.0770411155443236,0.12794452063397313,,
48,201,305699,1709262,0.1788485322905441,0.17487868236672421,0.18281838221436397,,
48,203,2938,25072,0.1171825143586471,0.09415353887955123,0.14021148983774295,,
48,205,172,1610,0.10683229813664596,0.015555137090013271,0.19810945918327866,,
48,207,150,2035,0.07371007371007371,0.025560021601177443,0.12186012581896997,,
48,209,16714,97170,0.17200782134403622,0.15437464611532078,0.18964099657275166,,
48,211,121,1338,0.09043348281016443,0.02176258331028251,0.15910438231004637,,
48,213,3917,32128,0.12191857569721115,0.10335653744334374,0.14048061395107858,,
48,215,38521,258562,0.14898167557491046,0.14043117251317633,0.1575321786366446,,
48,217,1266,13204,0.09588003635262042,0.07532555023822946,0.11643452246701139,,
48,219,872,7466,0.11679614251272435,0.08360356971296547,0.14998871531248326,,
48,221,3376,24756,0.13637098077233803,0.11293485082202476,0.1598071107226513,,
48,223,1598,13340,0.11979010494752623,0.09589461549646056,0.1436855943985919,,
48,225,755,7339,0.10287505109687968,0.07093985176616145,0.13481025042759792,,
48,227,1212,11655,0.10398970398970399,0.07566813428786706,0.13231127369154091,,
48,229,78,758,0.10290237467018469,0.006894541698238263,0.19891020764213113,,
48,231,4763,37627,0.1265846333749701,0.10871793164537694,0.1444513351045633,,
48,233,607,6665,0.09107276819204801,0.06203448745782071,0.12011104892627532,,
48,235,38,539,0.07050092764378478,0,0.19756944104967278,,
48,237,331,2789,0.11868053065614916,0.06123072372528733,0.17613033758701097,,
48,239,534,5685,0.09393139841688654,0.05591943150665821,0.13194336532711487,,
48,241,987,13115,0.07525733892489515,0.05289236847626291,0.0976223093735274,,
48,243,88,905,0.09723756906077348,0,0.19921943007745896,,
48,245,14401,90855,0.1585053106598426,0.14432476908257028,0.17268585223711494,,
48,247,168,1136,0.14788732394366197,0.028922550000603245,0.2668520978867207,,
48,249,2127,12621,0.16852864273829332,0.12669982756807452,0.21035745790851212,,
48,251,7675,63644,0.12059267173653447,0.10646872005562007,0.1347166234174489,,
48,253,650,5649,0.11506461320587714,0.07191507385932228,0.158214152552432,,
48,255,610,4590,0.1328976034858388,0.0681580905829076,0.19763711638876996,,
48,257,6933,50267,0.1379234885710307,0.1204761829665703,0.1553707941754911,,
48,259,2696,17378,0.15513868109103465,0.12271717340739796,0.18756018877467134,,
48,261,7,36,0.19444444444444445,0,1,,
48,263,21,265,0.07924528301886792,0,0.3236244889823009,,
48,265,2848,22126,0.12871734610865046,0.10534478814641532,0.1520899040708856,,
48,267,238,1931,0.12325220093215951,0.053648821587530995,0.192855580276788,,
48,269,,,,,,,
48,271,37,1082,0.034195933456561925,0,0.1096705495371671,,
48,273,2279,11332,0.20111189551711967,0.1482462839249785,0.2539775071092608,,
48,275,55,1129,0.048715677590788306,0,0.10261054308219777,,
48,277,3069,19097,0.1607058700319422,0.13410949468061406,0.18730224538327034,,
48,279,441,4262,0.10347254809948381,0.06353185840083822,0.1434132377981294,,
48,281,942,8260,0.11404358353510896,0.08397143813790256,0.14411572893231536,,
48,283,195,1586,0.12295081967213115,0.030153929777745836,0.21574770956651645,,
48,285,729,8047,0.09059276749099043,0.06610725048352128,0.11507828449845958,,
48,287,594,6691,0.08877596771782992,0.05208984301832164,0.1254620924173382,,
48,289,495,6156,0.0804093567251462,0.052638662165283595,0.1081800512850088,,
48,291,3635,30100,0.1207641196013289,0.09563943657867349,0.14588880262398432,,
48,293,1016,7855,0.12934436664544877,0.09704468661984185,0.1616440466710557,,
48,295,66,928,0.07112068965517242,0.00506889010399264,0.1371724892063522,,
48,297,368,4111,0.08951593286305035,0.046962108403701255,0.13206975732239945,,
48,299,1138,10215,0.11140479686735193,0.08674203350591919,0.13606756022878466,,
48,301,,,,,,,
48,303,23156,121795,0.19012274723921344,0.17732837119004533,0.20291712328838155,,
48,305,169,1952,0.08657786885245902,0.03903319695947869,0.13412254074543936,,
48,307,329,3193,0.10303789539617914,0.058810275635550996,0.14726551515680728,,
48,309,15967,94023,0.16982015038873466,0.1549089324049584,0.18473136837251092,,
48,311,18,174,0.10344827586206896,0,0.466893390467706,,
48,313,492,3916,0.12563840653728295,0.07476392803296836,0.17651288504159754,,
48,315,388,3807,0.10191752035723667,0.05785286928094778,0.14598217143352554,,
48,317,84,1781,0.047164514317798986,0,0.10863983667261476,,
48,319,84,1543,0.05443940375891121,0,0.1195601730200586,,
48,321,2373,14886,0.15941152760983474,0.12249314599457792,0.19632990922509155,,
48,323,2216,17030,0.13012331180270112,0.09688350538258733,0.1633631182228149,,
48,325,1758,17319,0.10150701541659449,0.07388295161954586,0.1291310792136431,,
48,327,74,883,0.08380520951302378,0,0.19198746681511691,,
48,329,9470,66340,0.14274947241483268,0.12186163191294626,0.16363731291671912,,
48,331,972,9756,0.0996309963099631,0.06684518150228942,0.13241681111763676,,
48,333,73,1724,0.04234338747099768,0.008558854994403772,0.07612791994759159,,
48,335,188,2582,0.07281177381874517,0.015218945176302262,0.13040460246118807,,
48,337,1035,8096,0.1278409090909091,0.09111473555211556,0.1645670826297026,,
48,339,31668,241149,0.13132129927969843,0.12185413937529214,0.1407884591841047,,
48,341,811,6753,0.12009477269361765,0.07747801287240028,0.16271153251483503,,
48,343,387,4782,0.080928481806775407,0.047737931834353584,0.11411903177919723,,
48,345,36,445,0.08089887640449438,0,0.21794724712670238,,
48,347,4210,24206,0.1739238205403619,0.14661720818765414,0.20123043289306966,,
48,349,2233,18050,0.12371191135734072,0.09958921867046248,0.14783460404421894,,
48,351,296,4355,0.0679678530424799,0.03547653844856869,0.10045916763639112,,
48,353,634,5664,0.11193502824858757,0.071004568309498,0.15286548818767715,,
48,355,19864,127117,0.1562654877003076,0.14375713389393613,0.16877384150667907,,
48,357,360,3558,0.10118043844856661,0.042158819250449335,0.16020205764668388,,
48,359,61,560,0.10892857142857143,0,0.2233232964242647,,
48,361,3845,31154,0.12341914360916736,0.10171863629651606,0.14511965092181867,,
48,363,1598,10949,0.1459494017718513,0.11759288932797715,0.17430591421572547,,
48,365,534,8395,0.06360929124478856,0.03834059676714337,0.08887798572243376,,
48,367,6516,55119,0.11821694878354107,0.1018939867306699,0.13453991083641223,,
48,369,169,3018,0.0559973492379059,0.023466506085974746,0.08852819238983706,,
48,371,489,4911,0.09957238851557727,0.05559192385444573,0.14355285317670882,,
48,373,2201,18597,0.11835242243372587,0.09172692791303232,0.14497791695441942,,
48,375,6042,40807,0.1480628323571936,0.13069376964360915,0.16543189507077807,,
48,377,385,2269,0.16967827236668137,0.06399222422950376,0.27536432050385895,,
48,379,410,4536,0.09038800705467372,0.052098517236433224,0.12867749687291422,,
48,381,6520,55472,0.11753677531006634,0.10289653972265364,0.13217701089747905,,
48,383,98,904,0.1084070796460177,0.017822696460783757,0.19899146283125163,,
48,385,66,996,0.06626506024096386,0,0.15763708529114445,,
48,387,591,4563,0.1295200525969757,0.08551920154935314,0.17352090364459824,,
48,389,461,4136,0.11146034816247583,0.05503109828616657,0.1678895980387851,,
48,391,342,2364,0.1446700507614213,0.07839357622702378,0.21094652529581884,,
48,393,12,320,0.0375,0,0.2353753898418796,,
48,395,755,6426,0.11749144102085278,0.08166438609545332,0.15331849594625224,,
48,397,4278,40772,0.10492494849406456,0.0893016547935506,0.12054824219457852,,
48,399,269,3607,0.07457721097865262,0.036764925841372476,0.11238949611593277,,
48,401,1706,17249,0.0989042843063366,0.07568637844753147,0.12212219016514174,,
48,403,430,4375,0.09828571428571428,0.0557983443811459,0.14077308419028267,,
48,405,308,2712,0.11356932153392331,0.057512303884466584,0.16962633918338005,,
48,407,1303,10581,0.12314526037236556,0.0903662481287928,0.15592427261593833,,
48,409,3064,24222,0.1264965733630584,0.1031855922642902,0.1498075544618266,,
48,411,172,2024,0.08498023715415019,0.02922059650070527,0.14073987780759512,,
48,413,80,866,0.09237875288683603,0,0.18792946613829764,,
48,415,434,5674,0.07648924920690871,0.038893218103385585,0.11408528031043183,,
48,417,115,1204,0.09551495016611296,0.020694637534685603,0.1703352627975403,,
48,419,988,8813,0.11210711448995801,0.07413884450046013,0.1500753844794559,,
48,421,76,757,0.10039630118890357,0.0029187977505922696,0.19787380462721488,,
48,423,9775,80330,0.12168554711813769,0.10921834200407948,0.1341527522321959,,
48,425,396,3621,0.10936205468102735,0.0533565033804267,0.165367605981628,,
48,427,2468,17338,0.14234629138308916,0.11309053143202492,0.1716020513341534,,
48,429,405,3475,0.11654676258992806,0.052321719900372834,0.18077180527948328,,
48,431,28,366,0.07650273224043716,0,0.25243969372299335,,
48,433,36,493,0.07302231237322515,0,0.2226866427507918,,
48,435,110,1226,0.08972267536704731,0.013955360850118101,0.1654899898839765,,
48,437,428,2187,0.1957018747142204,0.1179677046112108,0.27343604481723,,
48,439,120078,765913,0.1567775974555857,0.15176804848266057,0.16178714642851083,,
48,441,7080,52970,0.13366056258259393,0.11753982891939392,0.14978129624579395,,
48,443,40,411,0.09732360097323602,0,0.30404268107047455,,
48,445,687,4008,0.17140718562874252,0.10607771400948797,0.23673665724799708,,
48,447,77,645,0.11937984496124031,0.005994046426276101,0.23276564349620452,,
48,449,1411,10714,0.13169684524920663,0.09994615159668346,0.1634475389017298,,
48,451,5830,45312,0.12866348870056496,0.11068147548726054,0.14664550191386938,,
48,453,91453,572219,0.1598216766657521,0.15291423556474606,0.1667291177667581,,
48,455,704,5648,0.12464589235127478,0.08201941260946921,0.16727237209308035,,
48,457,838,6732,0.12448009506833037,0.08891014479900074,0.16005004533765999,,
48,459,1500,14834,0.10111905082917622,0.0777850267353935,0.12445307492295893,,
48,461,117,1235,0.09473684210526316,0.018438179974601523,0.17103550423592478,,
48,463,896,8004,0.111944027986007,0.07156043185431489,0.15232762411769912,,
48,465,2276,16200,0.14049382716049383,0.11082872282957712,0.17015893149141054,,
48,467,2408,21857,0.1101706547101615,0.08967126709506523,0.13067004232525778,,
48,469,4545,34069,0.13340573541929612,0.11192343803265345,0.1548880328059388,,
48,471,4349,24979,0.17410624924936946,0.14018554730360458,0.20802695119513434,,
48,473,2054,18034,0.11389597427082178,0.08342345994185082,0.14436848859979273,,
48,475,400,4282,0.09341429238673517,0.04764982155050459,0.13917876322296574,,
48,477,1638,14811,0.11059347782053879,0.08407936953539724,0.13710758610568033,,
48,479,12710,77930,0.16309508533299114,0.14636465035692475,0.17982552030905752,,
48,481,1601,15245,0.10501803870121351,0.07521892423683683,0.13481715316559018,,
48,483,140,1818,0.07700770077007701,0.030317906989583587,0.12369749455057044,,
48,485,5437,46875,0.11598933333333333,0.1025315997464602,0.12944706692020647,,
48,487,508,4453,0.1140803952391646,0.06352959175133618,0.16463119872699303,,
48,489,547,5363,0.10199515196718255,0.05716847671389541,0.1468218272204697,,
48,491,30360,248549,0.12214895252042857,0.11430512781499168,0.12999277722586547,,
48,493,2047,17652,0.11596419669159302,0.09015297317792427,0.14177542020526177,,
48,495,142,2598,0.054657428791377985,0.007697085353293463,0.1016177722294625,,
48,497,1959,24443,0.08014564496993004,0.06517751873553142,0.09511377120432866,,
48,499,2264,17901,0.12647338137534217,0.09841974387652488,0.15452701887415946,,
48,501,95,2349,0.04044274159216688,0,0.09412168094585732,,
48,503,786,7295,0.10774503084304318,0.0700913993817922,0.14539866230429416,,
48,505,501,3953,0.12673918542878826,0.06774117227686621,0.1857371985807103,,
48,507,374,2976,0.1256720430107527,0.05507251198588313,0.19627157403562223,,
49,000,126647,1103557,0.11476253605386945,0.11170002440679964,0.11782504770093925,,
49,001,249,2494,0.09983961507618284,0.03647514166756363,0.16320408848480206,,
49,003,1992,19016,0.1047538914598233,0.08429356992253104,0.12521421299711558,,
49,005,5182,43911,0.11801143221516248,0.10341998884542587,0.13260287558489908,,
49,007,1169,7857,0.14878452335497008,0.11285366036075016,0.18471538634919,,
49,009,26,285,0.0912280701754386,0,0.26862443134243386,,
49,011,9905,114233,0.08670874440835835,0.07824003022830511,0.09517745858841159,,
49,013,644,6525,0.09869731800766283,0.0755623194727715,0.12183231654255416,,
49,015,190,3294,0.05768063145112325,0.02298813704846519,0.09237312585378132,,
49,017,141,1993,0.07074761665830406,0.022352640265794477,0.11914259305081365,,
49,019,585,4426,0.13217352010845007,0.07417422125225583,0.19017281896464433,,
49,021,2299,19683,0.11680130061474368,0.09403383452590776,0.1395687667035796,,
49,023,300,3768,0.07961783439490445,0.04206044441983264,0.11717522436997627,,
49,025,341,3363,0.10139756170086232,0.04676869832312972,0.15602642507859493,,
49,027,436,4217,0.10339103628171686,0.06270671705270096,0.14407535551073275,,
49,029,195,3784,0.05153276955602537,0.024516581768448373,0.07854895734360237,,
49,031,84,528,0.1590909090909091,0.009234959571102985,0.3089468586107152,,
49,033,90,895,0.1005586592178771,0.027747170670269494,0.1733701477654847,,
49,035,52230,418890,0.12468667191864212,0.11906620992522253,0.13030713391206172,,
49,037,379,4203,0.09017368546276469,0.058505141025562715,0.12184222989996667,,
49,039,948,8359,0.11341069505921761,0.08685290810649286,0.13996848201194237,,
49,041,586,7303,0.08024099685060934,0.05251275379758315,0.10796923990363554,,
49,043,1831,15326,0.11947018139110009,0.09735214207537256,0.1415882207068276,,
49,045,1491,23575,0.06324496288441145,0.04974367146969618,0.07674625429912672,,
49,047,1033,11623,0.08887550546330551,0.06646038018217892,0.1112906307444321,,
49,049,23116,199548,0.11584180247359031,0.10859786190309716,0.12308574304408347,,
49,051,1575,12502,0.125979843225084,0.09587132816875898,0.156088358281409,,
49,053,9431,68333,0.13801530739174336,0.12279888076311077,0.15323173402037596,,
49,055,101,1114,0.09066427289048475,0.025913724803284716,0.15541482097768478,,
49,057,10098,92509,0.10915694689165378,0.09955506257815064,0.11875883120515693,,
50,000,37286,267592,0.13933899369188915,0.13327158844521192,0.14540639893856638,,
50,001,1870,14674,0.12743628185907047,0.10923133284195667,0.14564123087618425,,
50,003,2948,14688,0.20070806100217864,0.16569526384169125,0.23572085816266602,,
50,005,1517,12761,0.118877830890996,0.09882872760496772,0.13892693417702429,,
50,007,10572,70411,0.1501469940776299,0.1357726382378503,0.16452134991740952,,
50,009,351,2707,0.12966383450314,0.09673399740547112,0.1625936716008089,,
50,011,2738,19404,0.14110492681921252,0.11677614884758848,0.16543370479083658,,
50,013,432,3097,0.13948982886664513,0.10589605924237852,0.17308359849091173,,
50,015,1577,11666,0.13517915309446255,0.10355964229692724,0.16679866389199785,,
50,017,1356,12409,0.10927552582802805,0.0896681973620741,0.128882854293982,,
50,019,1584,11771,0.13456800611672756,0.11329901791431475,0.1558369943191404,,
50,021,3532,24762,0.14263791293110412,0.1239717334354391,0.16130409242676913,,
50,023,2967,25476,0.1164625529910504,0.09920554291742269,0.1337195630646781,,
50,025,2965,19149,0.1548383727609797,0.1317802139289206,0.1778965315930388,,
50,027,2877,24617,0.11687045537636592,0.09891389076082024,0.1348270199919116,,
51,000,432723,3277343,0.13203470006038429,0.13017675633148615,0.13389264378928242,,
51,001,1524,13421,0.11355338648386856,0.08974842095649341,0.13735835201124372,,
51,003,5946,44804,0.13271136505669137,0.11555066432738714,0.1498720657859956,,
51,005,475,6022,0.07887744935237463,0.05223810662474464,0.10551679208000463,,
51,007,516,5218,0.09888846301264853,0.05031615142384358,0.1474607746014535,,
51,009,1358,12349,0.10996841849542473,0.08625094007097983,0.13368589691986962,,
51,011,429,6147,0.06979014153245486,0.04069239749528298,0.09888788556962674,,
51,013,16259,109708,0.14820250118496373,0.13644569471014287,0.15995930765978458,,
51,015,2785,30362,0.09172650023055134,0.07331764748567504,0.11013535297542765,,
51,017,212,1571,0.1349458943348186,0.05341693910851042,0.21647484956112678,,
51,019,2635,32335,0.08149064481212309,0.06695611115346975,0.09602517847077643,,
51,021,117,2182,0.053620531622364805,0.004514096242134773,0.10272696700259484,,
51,023,1213,12986,0.09340828584629601,0.06848629004158288,0.11833028165100914,,
51,025,653,6106,0.1069439895185064,0.07278998954889285,0.14109798948811994,,
51,027,884,6886,0.12837641591635202,0.08994619107326901,0.16680664075943502,,
51,029,655,5978,0.1095684175309468,0.06993291077715008,0.14920392428474352,,
51,031,1625,21355,0.07609459143057831,0.058872634033242166,0.09331654882791446,,
51,033,1184,11570,0.10233362143474503,0.0750877544402272,0.12957948842926287,,
51,035,958,11717,0.08176154305709653,0.05985405868679826,0.1036690274273948,,
51,036,306,2769,0.1105092091007584,0.07439655671968423,0.14662186148183257,,
51,037,634,4399,0.14412366446919755,0.09589344313696227,0.19235388580143284,,
51,041,15644,137684,0.11362249789372766,0.10444692803311033,0.122798067754345,,
51,043,761,5664,0.13435734463276836,0.09285330034185926,0.17586138892367745,,
51,045,112,1721,0.06507844276583381,0,0.13299501719361015,,
51,047,1993,18369,0.10849801295661168,0.08183537002413949,0.13516065588908388,,
51,049,482,3964,0.12159434914228053,0.06914476323920293,0.17404393504535812,,
51,051,480,5299,0.09058312889224382,0.05804740029901766,0.12311885748546998,,
51,053,1429,10345,0.13813436442725954,0.10619512195934983,0.17007360689516926,,
51,057,570,4248,0.134180790960452,0.08182208253509846,0.18653949938580552,,
51,059,49590,408345,0.12144142820409212,0.11601780951885901,0.12686504688932523,,
51,061,2933,25845,0.11348423292706519,0.09536561077390186,0.1316028550802285,,
51,063,718,6433,0.11161200062179387,0.06039572661716623,0.16282827462642152,,
51,065,940,9863,0.09530568792456656,0.06445940012222191,0.1261519757269112,,
51,067,2225,21976,0.10124681470695304,0.08241178646687465,0.12008184294703143,,
51,069,2963,34492,0.0859039777339673,0.07046732426964933,0.10134063119828526,,
51,071,542,6502,0.08335896647185481,0.05157682452324329,0.11514110842046633,,
51,073,1301,14982,0.0868375383793886,0.06534153262312414,0.10833354413565305,,
51,075,666,10085,0.066038671294001,0.04312580260054011,0.08895153998746189,,
51,077,557,6075,0.09168724279835391,0.06464587595016558,0.11872860964654225,,
51,079,732,7687,0.0952257057369585,0.061731092361519344,0.12872031911239767,,
51,081,382,3087,0.12374473598963395,0.06278874548582257,0.18470072649344532,,
51,083,1916,12808,0.14959400374765772,0.12048959802851336,0.17869840946680207,,
51,085,3557,41724,0.08525069504361998,0.07102495118645162,0.09947643890078835,,
51,087,17922,134714,0.1330373977463367,0.12219114318222747,0.14388365231044592,,
51,089,2008,19952,0.10064153969526865,0.07712438296094032,0.12415869642959698,,
51,091,47,947,0.04963041182682154,0,0.11461624460038435,,
51,093,1710,15336,0.11150234741784038,0.08922596369507957,0.13377873114060118,,
51,095,3799,31446,0.12081027793678051,0.10223180163792822,0.1393887542356328,,
51,097,391,2833,0.13801623720437697,0.07477171487289505,0.2012607595358589,,
51,099,973,9969,0.09760256796067811,0.06795584621994694,0.12724928970140928,,
51,101,840,7139,0.11766353831068777,0.07916203653174823,0.15616504008962728,,
51,103,429,5591,0.07673045966732248,0.050844703935831896,0.10261621539881305,,
51,105,1114,7888,0.14122718052738337,0.10610359852787551,0.17635076252689122,,
51,107,13985,141535,0.09880948175362984,0.0906889653529934,0.10692999815426629,,
51,109,1557,14966,0.1040358145128959,0.0812977573848361,0.1267738716409557,,
51,111,346,4324,0.08001850138760407,0.041391067678311085,0.11864593509689705,,
51,113,483,5045,0.09573835480673934,0.05777088511606456,0.1337058244974141,,
51,115,282,3838,0.07347576862949452,0.03302394657083382,0.11392759068815522,,
51,117,1400,12506,0.11194626579241963,0.08687975240884568,0.13701277917599358,,
51,119,416,4654,0.0893854748603352,0.050739069861435566,0.12803187985923484,,
51,121,6013,34366,0.17496944654600477,0.15333993222532186,0.19659896086668768,,
51,125,713,6044,0.11796823295830576,0.07819672884736235,0.15773973706924915,,
51,127,634,9146,0.069319921277061,0.03968303262747204,0.09895680992664997,,
51,131,569,5044,0.11280729579698652,0.07748187423505518,0.14813271735891786,,
51,133,509,5290,0.09621928166351607,0.058319382701820036,0.1341191806252121,,
51,135,791,5333,0.1483217701106319,0.09896175655391533,0.1976817836673485,,
51,137,1352,14288,0.09462486002239642,0.06848139821463382,0.12076832183015902,,
51,139,1446,9330,0.15498392282958198,0.11562938773919823,0.19433845791996573,,
51,141,603,7227,0.08343711083437111,0.053818427402380936,0.11305579426636128,,
51,143,2826,24081,0.11735393048461443,0.09544521581333279,0.13926264515589606,,
51,145,898,11236,0.07992168031327875,0.05101879971934864,0.10882456090720885,,
51,147,1221,7105,0.17185080928923294,0.1205127543442488,0.22318886423421708,,
51,149,1144,12644,0.09047769693135084,0.06303632979742746,0.11791906406527422,,
51,153,18647,154670,0.1205599017262559,0.11094628970017195,0.13017351375233985,,
51,155,1677,13980,0.11995708154506438,0.09115007336726211,0.14876408972286664,,
51,157,385,2889,0.13326410522672205,0.07062512399482802,0.1959030864586161,,
51,159,333,3053,0.10907304290861448,0.0554016878409655,0.16274439797626347,,
51,161,3153,38854,0.08114994595151079,0.06791545044372954,0.09438444145929203,,
51,163,757,9217,0.08213084517738961,0.05907636331591738,0.10518532703886184,,
51,165,2949,31681,0.09308418294877055,0.07625199061503113,0.10991637528250997,,
51,167,900,10046,0.08958789567987259,0.061756090158021804,0.11741970120172338,,
51,169,929,8216,0.11307205452775074,0.08380785633869878,0.1423362527168027,,
51,171,2118,17306,0.12238529989598983,0.09957301218640154,0.1451975876055781,,
51,173,1224,11825,0.10350951374207189,0.07840875193595401,0.12861027554818977,,
51,175,714,6401,0.11154507108264333,0.07754111329546977,0.1455490288698169,,
51,177,5964,51819,0.11509291958548024,0.10012187961491403,0.13006395955604644,,
51,179,4675,51863,0.09014133389892602,0.07733327350200472,0.10294939429584732,,
