"statecode","countycode","v014_race_white","v014_race_white_cilow","v014_race_white_cihigh","v014_race_black","v014_race_black_cilow","v014_race_black_cihigh","v014_race_asian","v014_race_asian_cilow","v014_race_asian_cihigh","v014_race_aian","v014_race_aian_cilow","v014_race_aian_cihigh","v014_race_nhopi","v014_race_nhopi_cilow","v014_race_nhopi_cihigh","v014_race_tom","v014_race_tom_cilow","v014_race_tom_cihigh","v014_race_hispanic","v014_race_hispanic_cilow","v014_race_hispanic_cihigh"
"06","079",1.53215267450768,1.18977650292061,1.94236859889211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75866757307954,2.60160784374596,7.98423559545737,17.2752432818498,15.5540693454649,18.9964172182348
"17","037",3.57598978288633,2.78765946911599,4.51804796076827,11.6945654666361,8.70737212526731,15.3761938492556,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.0878552971576,9.88879880658992,30.3483477026299,18.4480791175352,14.9601494055216,22.5050920373552
"08","059",2.97127764938924,2.57502476924273,3.36753052953574,11.8858954041204,6.65244543009771,19.6039769187685,NA,NA,NA,23.4505862646566,12.8206537291467,39.3460990315504,NA,NA,NA,5.2952078369076,3.23445051241831,8.1780190369803,17.0041737517391,15.4153150854742,18.5930324180039
"26","091",10.7718894009217,9.22796100869196,12.3158177931514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4986072423398,10.6600700227028,32.7153497518601,15.353121801433,11.1986723944846,20.543684918785
"48","169",48.6111111111111,26.5761467927104,81.561184450818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.8669623059867,39.4527053919396,87.1032870180978
"40","133",31.3479623824451,25.2037617554859,37.4921630094044,NA,NA,NA,NA,NA,NA,41.299932295193,31.5911757352624,53.051490802191,NA,NA,NA,38.8489208633094,25.601683642827,56.5231402088663,29.9785867237687,16.3895723261255,50.2989745649584
"39","059",25.251808767201,21.5421107156068,28.9615068187952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.940379403794,20.7423584723593,63.6575098152726,NA,NA,NA
"12","023",25.3264295362449,22.0171094101756,28.6357496623143,31.9669048514479,25.5340282078956,39.5275728916506,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.6134122287968,15.0965094207112,46.3306136525357,13.745704467354,8.3962333920302,21.2291257063056
"31","043",8.62600123228589,4.71591514251423,14.4729643387773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0864986837157,23.8567222982288,37.4452519621807
"40","053",17.5658720200753,9.6034256917197,29.4725484590158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","177",8.20583408332892,6.91398151241157,9.49768665424628,13.1849315068493,10.4053417558984,16.478902140432,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.78623364032962,3.71009708012632,11.3861469325427,22.3853868194842,18.4610554836143,26.3097181553542
"17","151",41.3223140495868,23.1277854897612,68.1548729242034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","169",14.261977291609,11.5076395087814,17.0163150744365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8175559380379,14.4498900736374,42.5821323089257
"51","820",32.3712948517941,25.7835556543694,40.12909040455,22.7272727272727,12.7202820193687,37.4851801083119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.7777777777778,17.4081854447344,42.0558893776834
"34","019",0.715307582260372,0.400352223785566,1.17979107637033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2997367431365,12.6655815753937,23.0754244868695
"17","197",3.53915745932734,3.1513814228829,3.92693349577178,14.5924728700069,12.9835270322846,16.2014187077293,1.36749019965357,0.765373883925911,2.25546712293608,NA,NA,NA,NA,NA,NA,6.85322672758424,4.79991574668099,9.48775451917689,14.0274314214464,12.932053581221,15.1228092616718
"24","031",1.03212007411368,0.822077877784587,1.27946811989089,5.38414205344585,4.70994082605272,6.05834328083898,0.490420453802393,0.274484605139061,0.808873957741641,NA,NA,NA,NA,NA,NA,4.02696314453296,2.94824314181667,5.3714045093746,24.1450832313992,22.8627637968763,25.4274026659222
"55","113",8.26446280991736,4.62555709795224,13.6309745848407,NA,NA,NA,NA,NA,NA,18.3585313174946,10.6945210254938,29.3937870582145,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","037",6.39658848614072,3.58012201824448,10.5501999451965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","001",20.1481974856382,17.6096541166627,22.6867408546136,8.4985835694051,4.75659270979225,14.0171211736464,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.667107001321,23.504848258606,51.8937680913634,NA,NA,NA
"17","075",15.8256880733945,12.3133299442305,20.0284211227168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3823529411765,10.2884633980188,30.3188956758405
"53","065",13.0684788290643,10.5070569785677,15.6299006795609,NA,NA,NA,NA,NA,NA,26.0416666666667,14.5753231471933,42.9517688741074,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","137",12.3705408515535,8.95262175257974,16.6630373447594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1565585331453,11.8411652084391,34.8945259118277
"42","021",11.3365155131265,10.0203417537143,12.6526892725387,56.095736724009,44.1228554236735,70.3164917343551,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.8756218905473,16.0981908933625,36.7213250721695,17.9856115107914,10.0664102311551,29.6645310209662
"38","015",5.22111418576724,4.19777580535686,6.24445256617762,NA,NA,NA,NA,NA,NA,47.4254742547425,36.9704838129712,59.9192336260427,NA,NA,NA,17.9856115107914,10.0664102311551,29.6645310209662,28.2555282555283,17.9115811265905,42.3971657184681
"17","157",21.5331610680448,17.312661498708,25.7536606373816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.2574257425743,41.5613174890263,122.47633104696
"30","029",14.1988981655024,12.4387845135656,15.9590118174391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1570881226054,10.7220767979353,31.5967035395732,18.9243027888446,11.3936664983732,29.5526429995872
"36","073",18.8583078491335,15.3500031675856,22.3666125306815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.731778425656,24.476344410447,72.1289179926701,15.9404888416578,8.92177059806941,26.2914121907395
"51","570",15.941404566997,11.2242199772107,21.9731262998409,23.1277533039648,14.3164438150619,35.3532276816557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.6294536817102,19.941534757205,58.7653654904652
"40","143",13.5581101149552,12.711824866688,14.4043953632223,33.6222602550654,30.9518724837039,36.292648026427,6.19798122897114,4.31712102045684,8.61989151214505,16.8653678394882,14.3593897762707,19.3713459027057,47.6190476190476,26.6520194691534,78.5403773697963,30.9873949579832,27.9988065119683,33.9759834039981,34.6002151308713,32.6073376913314,36.5930925704112
"16","035",14.6056475170399,8.17467004165853,24.0897944220894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","289",22.4887556221889,12.5867858062718,37.0917824160208,26.3620386643234,14.7546329222905,43.4801737635955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09","007",1.6245988033443,1.16584015011512,2.20395172032076,8.16104461371055,4.5676747185981,13.460401997544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1230960522226,8.62070640019785,16.5726713913065
"22","071",2.28174064214701,1.64447795580364,3.08425049049224,22.2885985972739,21.0163208485077,23.5608763460402,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.84433962264151,4.95010974810337,14.587393202527,66.5054413542926,59.329873405041,73.6810093035442
"05","127",59.7315436241611,47.9693343237253,73.5048042911117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.3478260869565,30.4180656984903,89.6384741720502
"25","025",0.887764657237714,0.695865776338021,1.11623077239151,9.18322050826767,8.19389982850477,10.1725411880306,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95664889041803,2.50817599123425,5.93691603214055,17.9071847361622,16.7378980900799,19.0764713822445
"22","091",21.9941348973607,12.3099503413245,36.2759807499792,23.8297872340426,15.8347205581766,34.4406773985261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","043",8.52272727272727,7.47043981946295,9.5750147259916,26.2110152621102,23.3210250401562,29.1010054840641,3.76222723852521,2.10569002577961,6.20522168835863,NA,NA,NA,NA,NA,NA,30.3655660377358,24.5012301097934,36.2299019656783,41.8459552495697,37.6874739103163,46.0044365888231
"15","009",3.42778793418647,1.9185068859194,5.65361491578744,NA,NA,NA,6.25570181154698,4.61246068336807,8.29415302777626,NA,NA,NA,13.3103278284447,9.99912792027231,17.3670905579765,22.1029365329965,19.1134513816934,25.0924216842997,20.8926875593542,16.9882899479326,24.7970851707759
"47","163",22.5930971843778,20.7807363172248,24.4054580515309,17.8147268408551,9.97076737860251,29.3826827452326,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.6406712734452,18.3670253266116,39.9484658867406,21.2224108658744,13.7340253377159,31.3284649384808
"42","087",16.9105301031422,14.1192479622698,19.7018122440147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.1538461538462,25.831957331641,76.1237503738026
"20","197",11.4766641162969,6.42340178483804,18.9290121434475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","349",23.4715123982586,19.3402164864104,27.6028083101067,39.7936624907885,29.8942240033491,51.9220975635303,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.7283950617284,34.5489141266803,101.81160029418,40.0203493301679,34.9143477477285,45.1263509126073
"26","099",5.1139316912862,4.70809988918617,5.51976349338622,21.5948631488324,19.8697869550586,23.3199393426061,1.71448165504629,0.959582367445801,2.8277767597995,NA,NA,NA,NA,NA,NA,10.3613848875411,8.24071689005615,12.8612106565666,11.8043844856661,9.50415404032054,14.4931683638017
"05","095",27.5735294117647,15.4326950970282,45.4783435137607,83.4782608695652,61.5502796930143,110.680062925439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","213",33.2033021863377,29.8015959465999,36.6050084260754,27.537372147915,19.1807886723208,38.2978185437318,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3333333333333,18.6564136284074,54.9782641588574,36.9041517170682,30.8764736032804,42.931829830856
"41","019",16.1772349272349,14.1678613355901,18.1866085188797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9664804469274,7.81693308452822,23.0355855414207,19.1169776968594,13.7778360184241,25.8406002633094
"31","099",11.2191473448018,6.27927160268012,18.5042773907897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05","147",50.7343124165554,35.9026190189535,69.6368076358606,42.8571428571429,23.986817522238,70.6863396328167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","021",6.72202451561882,5.21991506055975,8.52176780901834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5029171528588,9.7962498632244,28.8684000834141
"56","045",14.367816091954,8.04155759845145,23.6975276546799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","195",13.4428678117999,10.8096531935931,16.5235668095454,30.4617505168849,26.4455555141634,34.4779455196064,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.8756218905473,13.9226967376174,41.0285553424309,33.6639615269011,27.4293086027213,39.898614451081
"13","173",24.6343341031563,16.8498662904423,34.7763295453583,30.4878048780488,17.0637929528116,50.284997706272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","105",16.190110312277,14.342565967118,18.0376546574361,37.0428504159473,33.7009810449298,40.3847197869647,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5102040816327,14.2778675727607,42.0752021623909,33.4158415841584,25.1030086463767,43.6004247485833
"28","017",44.3708609271523,34.3868077650335,56.3494249190704,37.8378378378378,29.4964508691597,47.8058318011021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.0551181102362,33.0527013101705,97.4024365019128
"24","009",5.83491772110404,4.68591805824105,7.18036834680105,9.27577595433464,6.05924481469723,13.5911609286925,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4860014357502,6.56524224956319,18.6525467319174,10.1351351351351,5.67255819782656,16.7163641023553
"05","093",36.1921474007458,30.6697398872157,41.7145549142759,61.5505500261917,53.6809242941746,69.4201757582089,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.2173913043478,36.5016788381883,107.56616900646,40.7166123778502,26.3496447033051,60.1057519503752
"13","127",15.2688896373639,12.702668527249,17.8351107474788,31.5717227179135,27.0098260923385,36.1336193434885,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.0758122743682,15.1541265934717,44.6574347860755,51.7073170731707,41.8636902066661,61.5509439396754
"49","047",18.8091679123069,15.8090578941466,21.8092779304673,NA,NA,NA,NA,NA,NA,34.9740932642487,23.0481478390735,50.8854694885519,NA,NA,NA,40.8719346049046,22.8757115334695,67.4120405217598,26.3157894736842,17.0301914187677,38.8472965237162
"48","335",21.0674157303371,11.7912726584035,34.7474984150082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.9485791610284,28.5020243290147,59.542659679633
"48","091",6.92795891671915,5.79244265992545,8.06347517351285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5029171528588,9.7962498632244,28.8684000834141,22.3630795527384,19.8895172361319,24.8366418693449
"02","090",13.478762082114,11.3359490208709,15.6215751433571,18.5414091470952,10.3774859490523,30.5812346989936,NA,NA,NA,15.3061224489796,10.3269765415413,21.8504415279631,NA,NA,NA,23.6183278223902,17.5299781471242,31.137820814519,29.2652552926526,21.5030088213361,38.9165855172148
"22","021",39.360393603936,30.3122992289271,50.2623439169034,48.7012987012987,27.2577471843614,80.3253859463826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08","055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8641975308642,17.2744570633402,50.9058001470902
"06","069",4.91480996068152,2.75078182594473,8.10623160926797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.93647173806809,8.17324420966875,11.6996992664674
"35","037",22.8310502283105,12.7783654989092,37.6563453142859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.563025210084,22.1249957764095,46.220615024421
"19","069",9.80392156862745,5.48718047894334,16.1700776937816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.4495412844037,63.6073680950378,122.280467582185
"02","198",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5714285714286,15.991211681492,47.1242264218778,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","109",33.7078651685393,18.8660362534456,55.5959974640131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","175",12.5649913344887,9.54112471409224,16.2431650226808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.0136054421769,19.037156763681,56.1002695498545
"48","451",17.534203491115,15.2328163496451,19.8355906325848,14.3504531722054,8.63991024498998,22.4100102504423,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.891364902507,11.6927383464949,34.4571293474733,32.9226418905272,30.0045677641223,35.8407160169321
"17","099",14.4168530069436,12.6115774596153,16.2221285542719,30.4878048780488,17.0637929528116,50.284997706272,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.4298724954463,22.2523125417194,56.2629834292798,22.8079067410035,18.3402504133568,28.0347896071735
"25","017",1.24763871194482,1.10253258748473,1.39274483640492,4.01662049861496,3.21714836268789,4.95448654582289,1.71089968285762,1.36072929118479,2.12367762343657,NA,NA,NA,NA,NA,NA,3.44973246972684,2.55213107215074,4.56072927294553,19.6629918887019,18.2857038037176,21.0402799736863
"55","031",10.2803738317757,8.11311026094079,12.8487034045558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.296875,16.3972385405924,48.3207399833708,NA,NA,NA
"05","143",10.6086487458419,9.65157557481109,11.5657219168728,22.3443223443223,17.091636102924,28.7022168186213,NA,NA,NA,18.5185185185185,10.3646742380041,30.5434800882541,65.3225806451613,55.2634164353785,75.3817448549441,23.7312887915298,18.3153076777051,30.2474756538414,31.6878119175035,28.9823400931792,34.3932837418277
"27","143",5.98324690865576,3.34877787506315,9.86845587215231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.0373831775701,15.6923105285669,46.2433997597866
"37","187",19.8150594451783,11.0903383524218,32.6819271750143,36.0915492957746,25.8999188982881,48.9622619416681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","029",37.4373846559452,31.2797006158414,43.5950686960489,30.9859154929577,25.1838231155541,37.7242402983272,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.1395348837209,32.5402563286175,95.8923212073095,36.0934182590234,21.025746219973,57.7890590571266
"47","017",27.0812437311936,22.5129103158075,31.6495771465797,26.1437908496732,16.7508201031443,38.8998884463543,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1797752808989,31.4433937557427,92.6599957733552,NA,NA,NA
"55","071",9.96523754345307,8.24555266778393,11.6849224191222,54.1516245487365,30.3082531869434,89.3148695721511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9777138749101,31.0361203184218,53.0913813105412
"13","121",1.51183401105203,1.23670829366115,1.78695972844291,20.4820813671726,19.6641596144729,21.3000031198723,0.816459830176355,0.45696636908248,1.34662632655595,NA,NA,NA,NA,NA,NA,8.44051446945338,6.48592307013495,10.7990845775577,21.1700701726721,19.3795004933011,22.9606398520431
"45","057",14.6882217090069,12.4051122755362,16.9713311424776,26.8109125117592,21.8892113419611,31.7326136815572,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5849056603774,13.200292661609,38.8997152067387,31.931069437405,24.5367104893499,40.8537087110443
"19","095",4.83403158233967,2.7055707807874,7.9729999585839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","009",10.9540185963572,8.76180094818112,13.5281238545341,NA,NA,NA,NA,NA,NA,24.3605359317905,14.8800482160828,37.6228719886414,NA,NA,NA,16.1290322580645,9.02729691697131,26.6023858833181,19.7278911564626,13.2120783248625,28.332542475229
"06","059",2.14883898916259,1.94759501208622,2.35008296623896,7.05882352941177,5.60572479251811,8.77347313116593,0.482305853897319,0.373780412085005,0.612511385497685,NA,NA,NA,9.66494845360825,5.40939828143255,15.9408626749264,1.84282858570715,1.40284650264535,2.37711461027536,13.1877261240008,12.7869226007467,13.5885296472548
"29","021",26.2052268033896,23.5277847224402,28.8826688843389,12.1951219512195,7.22760215474223,19.2735503167534,NA,NA,NA,NA,NA,NA,135.135135135135,75.6341093043542,222.884854698071,52.1739130434783,37.6023673695375,70.5239736378766,36.4611260053619,28.3134910201729,46.223165231115
"08","007",15.8273381294964,9.91890854117238,23.9627801346225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6611570247934,11.5638927448806,34.0774364621017
"40","109",16.3704583995407,15.4540866821374,17.2868301169439,31.1175892342632,29.1046036053839,33.1305748631426,2.42052606099726,1.35475006176913,3.99228963554717,22.8844254198222,19.0800034243989,26.6888474152455,108.695652173913,60.8361313969805,179.2769483441,30.8351177730193,27.9273493937173,33.7428861523212,38.6327843991212,36.9340982399423,40.3314705583001
"20","027",10.4239054899236,5.83418077330321,17.1926468877594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","065",18.5414091470952,10.3774859490523,30.5812346989936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","019",26.4522272775368,23.1731752121839,29.7312793428897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.860103626943,21.7497050072107,64.0938312732794
"37","181",27.4423710208562,21.5851656426826,34.3992497068543,32.8324986087924,27.9955288437258,37.6694683738591,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.3657587548638,32.6668721119973,96.2654430797114,48.7967914438503,38.2488950016705,61.354639159747
"48","205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8837209302326,19.5241537971705,57.5353927243857
"51","137",15.1205557825909,11.8728884845405,18.9824731307513,14.8075024679171,8.28764672535372,24.4227234664224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3863275039746,20.6666629317586,51.0345480682725
"26","095",21.6450216450216,12.1145543041606,35.7001715317256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.965034965035,19.5696646451826,57.6695078589414
"06","035",19.302404334575,14.6194525441669,25.0085036921649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.4838709677419,33.8523634386424,99.7589470624429,24.2718446601942,15.7074581046887,35.8300307743013
"01","129",30.5263157894737,23.1799114106578,39.4623419708919,31.636863823934,20.0550578226199,47.4708292913797,NA,NA,NA,38.659793814433,21.6375931257302,63.7634506997058,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","259",NA,NA,NA,41.8994413407821,23.4507992535847,69.1067566242621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","137",18.4049079754601,10.3010872794887,30.3560967748293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","029",7.7559462254395,4.34094422584453,12.7922538115232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","099",18.9633375474083,10.6136360717867,31.2771414304499,44.3974630021142,34.1162295951284,56.8036414988658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","241",25.797373358349,19.4341120879167,33.578827380844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.560411311054,21.5819694930162,63.5995343739996
"37","009",23.3962264150943,18.8837742699998,28.6619579937944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.4036697247706,19.2554727816131,56.7436212648758
"05","081",43.1266846361186,33.2128022548756,55.0718134830761,26.7379679144385,14.9650376698455,44.1002118921316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","197",25.974025974026,16.2777837924789,39.3249874700416,28.6806883365201,16.0523635426067,47.3044337886919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","029",4.32107055115373,3.95894950580995,4.68319159649752,30.6330177400071,28.6829859783535,32.5830495016608,5.60669456066946,4.34511127407536,7.12030390190765,11.2697220135237,6.30757786084396,18.5876926156918,NA,NA,NA,13.9464236398785,11.2264904422263,16.6663568375306,26.3335234046965,24.0435355106126,28.6235112987804
"48","119",18.450184501845,10.3264282076056,30.4307735196628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","169",19.8045267489712,16.6765740295599,22.9324794683825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6928895612708,12.7010380223651,37.4284703048197,30.9191020753918,24.2356403737819,38.8761288365021
"19","169",2.81873373807459,2.26946857566693,3.46078041495935,14.2993326978074,8.00322796261517,23.5845747106633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6286201022147,8.73211405717573,20.2783064132613
"16","077",16.5745856353591,9.27666975998156,27.3372584215313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2427184466019,16.4893817627149,36.9864311486651
"01","031",16.3065633917652,13.3889490074463,19.224177776084,29.1934685799109,22.2234208949498,37.6574474827193,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.6442687747036,16.5916721991765,48.8937131847546,59.4444444444444,48.180890195408,70.7079986934809
"17","081",25.2144983365435,21.0961302749081,29.332866398179,45.0751252086811,29.7047915388393,65.5819406430085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,34.9807755532638,103.084245297858
"39","061",8.03183460641266,7.50055448045635,8.56311473236897,33.1359661035363,31.6177619900785,34.6541702169941,2.92797189146984,1.63876364098835,4.82924436296815,NA,NA,NA,NA,NA,NA,23.2744783306581,20.0727239826188,26.4762326786974,68.1687989306855,63.1685386933093,73.1690591680617
"16","000",9.74217948145834,9.41909737563766,10.065261587279,19.4860813704497,15.6889771941822,23.9245899178903,2.43473556066549,1.44297859872846,3.84793186359096,31.5745741587038,26.5549433129127,36.5942050044949,15,8.39538613278331,24.7402188714858,10.0752283718431,8.46285602637862,11.6876007173076,23.179648038379,22.1662854193772,24.1930106573808
"42","077",3.82921692513881,3.23587361536186,4.42256023491576,18.9152996317375,15.4276722810579,22.4029269824171,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1732283464567,9.92675488870679,19.6217222398568,29.9676375404531,28.0374341005037,31.8978409804024
"28","019",23.0991337824832,14.8000508707281,34.3696800709848,32.3974082073434,18.1325834401367,53.4345979945699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","201",33.033033033033,20.7016259342787,50.0124089896775,34.7826086956522,19.8812662035685,56.4847773860021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","049",5.61129059683727,3.86255425484269,7.8803382535571,NA,NA,NA,NA,NA,NA,17.0575692963753,9.7498746840528,27.7004238779968,NA,NA,NA,NA,NA,NA,17.0317475634469,15.2549909926185,18.8085041342753
"22","123",39.5634379263302,30.0421771352318,51.1449179704601,41.025641025641,23.4496985990808,66.6230707629768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","091",21.3989875747814,18.3236497784063,24.4743253711565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.520325203252,18.5881757187836,52.8109707267499,NA,NA,NA
"19","131",7.23981900452489,4.13818210572015,11.7570124875841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","137",28.9663284811057,24.921348192717,33.0113087694944,NA,NA,NA,NA,NA,NA,28.5714285714286,16.3310400957884,46.3982099956446,NA,NA,NA,42.5531914893617,28.2762867110297,61.5012096402252,35.1437699680511,25.5355170592207,47.1788708309167
"28","131",22.316384180791,17.6680915140099,27.8128732103604,12.6782884310618,7.24673728497744,20.5887461153415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
