"statecode","countycode","v014_numerator","v014_denominator","v014_rawvalue","v014_cihigh","v014_cilow"
"37","127",448,20679,21.6644905459645,23.6706504452581,19.6583306466709
"48","203",450,16874,26.6682470072301,29.132267318583,24.2042266958771
"45","059",450,14630,30.7587149692413,33.600675238125,27.9167547003576
"47","179",452,31526,14.3373723276026,15.659143931546,13.0156007236592
"12","107",453,14019,32.3132891076396,35.2889821985472,29.337596016732
"47","063",453,14525,31.1876075731497,34.0596379649868,28.3155771813126
"13","077",454,35239,12.8834529924232,14.068567793502,11.6983381913443
"48","347",459,24293,18.8943317004899,20.6228789840626,17.1657844169171
"18","035",460,36176,12.7156125608138,13.8776348063764,11.5535903152512
"22","001",460,13259,34.6934157930462,37.8638899430932,31.5229416429992
"48","073",460,11839,38.8546329926514,42.4053819372813,35.3038840480215
"18","091",463,20864,22.1913343558282,24.2127191425923,20.1699495690641
"40","101",463,15550,29.7749196141479,32.4870850283631,27.0627541999327
"01","117",466,52546,8.86842005100293,9.67363043740815,8.06320966459771
"01","043",467,17581,26.562766623059,28.9719559899067,24.1535772562113
"51","650",467,31525,14.8136399682791,16.1572072405567,13.4700726960016
"51","740",468,18193,25.7241796295278,28.0548168526058,23.3935424064499
"22","005",469,30325,15.4657873042045,16.865508964297,14.0660656441119
"45","075",469,21678,21.6348371620998,23.5928849221472,19.6767894020524
"04","005",470,52666,8.92416359700756,9.73097990053945,8.11734729347567
"19","013",470,33009,14.2385410039686,15.5258198503987,12.9512621575385
"40","017",475,37067,12.8146329619338,13.9670653046294,11.6622006192382
"48","409",477,16720,28.5287081339713,31.0889381668044,25.9684781011382
"27","003",478,79099,6.04305996283139,6.58481009587716,5.50130982978561
"18","081",479,35997,13.3066644442592,14.4983385979762,12.1149902905423
"22","045",482,15595,30.9073420968259,33.666612174684,28.1480720189679
"47","155",485,18600,26.0752688172043,28.3959420682402,23.7545955661684
"01","049",486,16423,29.592644462035,32.223649702411,26.9616392216589
"13","285",486,16079,30.2257603084769,32.9130542361276,27.5384663808262
"28","035",487,23284,20.9156502319189,22.7732962515805,19.0580042122574
"48","091",487,37136,13.1139595002154,14.2786899483466,11.9492290520843
"41","005",491,84136,5.83578967386137,6.35198605614807,5.31959329157466
"42","075",492,30860,15.9429682436811,17.351746698157,14.5341897892053
"42","055",493,32576,15.1338408644401,16.4697649339975,13.7979167948827
"30","111",494,35833,13.786174755114,15.0019026347487,12.5704468754793
"24","021",496,63530,7.80733511726743,8.49443212033035,7.12023811420451
"13","015",498,24284,20.5073299291715,22.3084825673145,18.7061772910284
"06","079",501,75468,6.63857529018922,7.21989104520823,6.05725953517021
"13","179",501,12832,39.0430174563591,42.461871680157,35.6241632325612
"48","361",502,18441,27.2219510872512,29.6033023558766,24.8405998186259
"16","019",509,32865,15.4876007911152,16.8330934293899,14.1421081528404
"48","465",511,12205,41.8680868496518,45.4982716802452,38.2379020190584
"35","015",511,14426,35.4221544433661,38.4934428017047,32.3508660850275
"39","157",512,18659,27.4398413634171,29.8166963565047,25.0629863703296
"35","005",513,16782,30.5684662138005,33.2137424907277,27.9231899368733
"29","021",515,18641,27.6272732149563,30.0133833171079,25.2411631128047
"28","075",515,16602,31.0203589928924,33.6995228535242,28.3411951322607
"45","077",515,40769,12.6321469744168,13.7231592242686,11.541134724565
"05","045",517,33519,15.4240878307825,16.75365502084,14.0945206407251
"42","051",517,22722,22.7532787606725,24.7146273498608,20.7919301714842
"42","017",518,130786,3.96066857308886,4.30175127439347,3.61958587178425
"06","087",519,78137,6.64217976118868,7.21363605128923,6.07072347108813
"13","217",522,31835,16.3970472750118,17.8036986292596,14.9903959207639
"47","009",523,27011,19.3624819517974,21.021939905003,17.7030239985919
"06","089",524,35564,14.7340006748397,15.9955699785642,13.4724313711152
"24","045",525,32471,16.1682732284192,17.5513301657038,14.7852162911346
"05","145",528,20862,25.3091745757837,27.4679978501034,23.150351301464
"49","053",529,47208,11.2057278427385,12.1606507371632,10.2508049483138
"48","367",531,35736,14.8589657488247,16.1228211606634,13.595110336986
"26","139",532,89165,5.96646666292828,6.4734777701016,5.45945555575495
"55","059",533,41221,12.930302515708,14.0280467191968,11.8325583122192
"05","069",535,15675,34.1307814992026,37.0229621272334,31.2386008711717
"08","069",536,93255,5.74768108948582,6.23427463041057,5.26108754856107
"21","093",536,24295,22.0621527063182,23.9299148244057,20.1943905882306
"37","129",536,56669,9.4584340644797,10.2591766337669,8.65769149519247
"53","035",536,48796,10.9845069267973,11.914445459852,10.0545683937426
"39","089",538,41024,13.1142745709828,14.2224517584486,12.0060973835171
"17","183",540,15215,35.4912914886625,38.4848034276306,32.4977795496944
"29","183",540,90118,5.99214363390222,6.49755081283871,5.48673645496572
"05","035",541,11569,46.7629008557352,50.7034693690451,42.8223323424252
"13","097",541,38330,14.1142708061571,15.3036378066914,12.9249038056227
"12","113",542,38549,14.0600274974708,15.2437300881773,12.8763249067642
"28","121",545,33837,16.106628838254,17.4588959044041,14.7543617721039
"36","001",550,80043,6.87130667266344,7.44557393458853,6.29703941073836
"37","097",551,42169,13.0664706300837,14.1575053430169,11.9754359171506
"36","007",551,50429,10.926252751393,11.8385818241424,10.0139236786437
"47","011",552,25398,21.7339948027404,23.5471128942407,19.92087671124
"17","115",554,22753,24.3484375686723,26.3759909023023,22.3208842350422
"19","193",554,27042,20.4866503956808,22.1926233636596,18.7806774277019
"36","045",554,20948,26.4464388008402,28.648697775448,24.2441798262324
"28","081",554,18980,29.1886195995785,31.6192266069591,26.7580125921979
"13","057",555,62962,8.81484069756361,9.54821223020882,8.0814691649184
"13","115",556,27304,20.3633167301494,22.0559668327132,18.6706666275856
"41","029",557,42770,13.0231470657003,14.104691629346,11.9416025020545
"42","129",559,65086,8.58863657314937,9.30062739201587,7.87664575428288
"06","007",561,52778,10.6294289287203,11.5090276173163,9.74983024012426
"48","213",562,16818,33.4165774765133,36.1793802352972,30.6537747177293
"24","043",566,31290,18.0888462767657,19.5790948812148,16.5985976723167
"12","053",566,37026,15.2865553935073,16.5459374178472,14.0271733691673
"27","037",566,95179,5.94668992109604,6.43660764279108,5.45677219940101
"37","035",573,35206,16.2756348349713,17.6082866579008,14.9429830120418
"53","021",573,28059,20.4212552122314,22.0933511557096,18.7491592687531
"45","013",576,36209,15.9076472700157,17.206771797067,14.6085227429645
"47","113",576,25797,22.3281776950808,24.1516455401791,20.5047098499826
"37","179",577,71445,8.07614248722794,8.73512234062426,7.41716263383162
"05","051",579,19124,30.2760928676009,32.7422265691708,27.809959166031
"39","003",580,22795,25.4441763544637,27.5149397126065,23.3734129963209
"34","003",581,199266,2.9157006212801,3.15278936451437,2.67861187804583
"37","085",582,31875,18.2588235294118,19.742254597042,16.7753924617815
"42","069",582,47039,12.3727120049321,13.3779282144755,11.3674957953886
"18","167",584,26495,22.0418946971127,23.8296108781465,20.2541785160789
"28","067",584,17079,34.1940394636688,36.9673599283618,31.4207189989759
"21","059",586,22971,25.5104261895433,27.5759251348521,23.4449272442346
"04","003",589,25590,23.0168034388433,24.8756495314609,21.1579573462257
"37","045",589,22493,26.1859245098475,28.300710065802,24.071138953893
"34","005",592,91818,6.44753751987628,6.96692215292794,5.92815288682461
"25","023",594,114907,5.1693978608788,5.58511966911728,4.75367605264031
"21","047",596,14005,42.5562299178865,45.9728452705231,39.1396145652498
"53","067",596,56521,10.5447532775429,11.391335928481,9.69817062660469
"36","063",598,42099,14.2046129361743,15.3431177819354,13.0661080904131
"46","103",601,22154,27.1282838313623,29.2971919578746,24.9593757048499
"42","029",602,132471,4.5443908478082,4.90741331350885,4.18136838210755
"08","077",604,35147,17.1849659999431,18.5554888454657,15.8144431544205
"33","011",604,84795,7.12306150126776,7.69113469487095,6.55498830766457
"39","139",607,24698,24.5768888169083,26.5320773009733,22.6217003328432
"37","151",608,31021,19.599626059766,21.1575708643589,18.041681255173
"19","113",609,51456,11.8353544776119,12.7753562986371,10.8953526565868
"37","159",609,31824,19.1365007541478,20.6563830349005,17.6166184733952
"55","105",611,36648,16.6721239903951,17.9941085955492,15.350139385241
"48","021",611,24764,24.6729122920368,26.629304305027,22.7165202790467
"48","231",611,26375,23.1658767772512,25.0027712534479,21.3289823010545
"36","013",612,29635,20.6512569596761,22.2874210277464,19.0150928916057
"42","095",612,74829,8.17864731588021,8.82662767319173,7.53066695856869
"10","001",614,45162,13.5955006421328,14.6708933580884,12.5201079261772
"29","099",614,47261,12.9916844755718,14.0193158383865,11.9640531127571
"45","035",615,37102,16.575925826101,17.8860012756492,15.2658503765528
"53","025",615,26422,23.2760578305957,25.1156770618855,21.436438599306
"22","015",618,27304,22.6340462935834,24.4185770343925,20.8495155527743
"34","025",623,139374,4.46998722860792,4.82099629184386,4.11897816537197
"51","550",623,55215,11.2831658063932,12.1691847718817,10.3971468409047
"48","381",624,35541,17.557187473622,18.9347734815409,16.1796014657032
"39","025",628,43266,14.5148615541072,15.6501053764544,13.3796177317599
"26","025",629,29257,21.499128413713,23.1792921324681,19.8189646949578
"17","161",630,31096,20.2598404939542,21.841896371244,18.6777846166644
"18","157",630,61053,10.3189032479976,11.1246885420897,9.51311795390556
"41","039",633,85828,7.37521554737382,7.94976700903672,6.80066408571091
"01","081",634,49766,12.7396214282844,13.7312932319876,11.7479496245811
"06","075",635,111960,5.67166845301894,6.11281211521926,5.23052479081861
"51","087",636,68238,9.32032005627363,10.0446865270764,8.59595358547084
"26","021",638,32296,19.7547683923706,21.2876819818564,18.2218548028847
"28","059",642,31672,20.2702702702703,21.8382776294687,18.7022629110718
"48","005",644,21030,30.6229196386115,32.9880753189996,28.2577639582234
"48","323",644,16899,38.1087638321794,41.0520873399942,35.1654403243646
"01","015",646,27870,23.1790455687119,24.9665015753995,21.3915895620242
"48","469",646,22058,29.2864266932632,31.544854424988,27.0279989615385
"18","095",647,27196,23.7902632740109,25.623435122097,21.9570914259248
"12","019",648,50110,12.9315505887048,13.9272291854026,11.9358719920071
"48","037",652,19795,32.937610507704,35.4658858152276,30.4093352001803
"37","021",653,49563,13.1751508181506,14.185694465016,12.1646071712853
"37","057",653,35357,18.4687614899454,19.8853289241052,17.0521940557856
"29","047",653,55331,11.8017024814299,12.7069016422907,10.8965033205692
"21","227",659,40818,16.1448380616395,17.3775087167361,14.9121674065428
"51","770",661,17921,36.8841024496401,39.6959680664112,34.072236832869
"22","097",662,18897,35.032015663862,37.700669254096,32.3633620736279
"48","187",662,42742,15.4882785082589,16.6681378244971,14.3084191920207
"19","163",665,39376,16.8884599756197,18.1720764952319,15.6048434560074
"47","163",667,29899,22.3084384093113,24.0014593315819,20.6154174870408
"15","001",668,38603,17.3043545838406,18.6166247207371,15.9920844469442
"13","313",669,26125,25.6076555023923,27.5481518565742,23.6671591482105
"22","063",673,33353,20.1780949239948,21.70259938664,18.6535904613496
"45","085",675,23029,29.3108689044249,31.522093609906,27.0996441989437
"26","075",677,33106,20.4494653537123,21.9899014794457,18.9090292279789
"01","069",685,21911,31.2628360184382,33.6040394836815,28.921632553195
"35","045",685,31323,21.8689142163905,23.5066280090332,20.2312004237479
"12","091",687,39134,17.555067204988,18.8678116802412,16.2423227297348
"37","025",688,54392,12.6489189586704,13.594100566821,11.7037373505198
"37","001",688,48211,14.2706021447388,15.3369628929192,13.2042413965583
"13","095",689,24832,27.746456185567,29.8182855434018,25.6746268277322
"12","115",690,65380,10.5536861425512,11.341159193994,9.76621309110845
"13","045",691,35052,19.7135684126441,21.1834498048081,18.2436870204801
"46","099",691,42574,16.2305632545685,17.4407451157545,15.0203813933825
"04","025",692,38221,18.1052301091023,19.4542149613256,16.756245256879
"04","017",693,26258,26.3919567369944,28.3569499047096,24.4269635692792
"12","001",697,87569,7.95943770055613,8.55034869448299,7.36852670662928
"53","005",697,48559,14.3536728515826,15.4192937421936,13.2880519609716
"36","085",701,102442,6.84289646824545,7.3494636281594,6.33632930833149
"22","109",706,23833,29.6227919271598,31.8079341502076,27.437649704112
"47","165",706,42086,16.7751746423989,18.0126050135888,15.537744271209
"05","031",708,28871,24.5228776280697,26.3292649373748,22.7164903187646
"49","011",728,99303,7.33109775132675,7.86364652878432,6.79854897386917
"01","055",729,20521,35.524584571902,38.1034062667511,32.9457628770528
"08","059",731,108065,6.76444732337019,7.25482388258562,6.27407076415476
"01","103",732,25869,28.2964165603618,30.3463132356565,26.2465198850672
"37","191",732,26394,27.7335758126847,29.7426982304007,25.7244533949687
"21","117",734,35148,20.8831227950381,22.3939106453239,19.3723349447523
"34","001",734,58030,12.6486300189557,13.563694147197,11.7335658907144
"17","167",738,41461,17.7998601095005,19.0840950438303,16.5156251751707
"17","019",750,71248,10.5266112732989,11.2799911665662,9.77323138003163
"45","003",750,36117,20.7658443392308,22.2520367316086,19.2796519468531
"48","451",751,29986,25.0450210098046,26.8362763708296,23.2537656487796
"04","015",754,33841,22.2806654649685,23.8710368621957,20.6902940677414
"08","101",757,36852,20.5416259633127,22.0049582288455,19.0782936977799
"36","065",761,50220,15.1533253683791,16.2299682946755,14.0766824420828
"37","147",763,54410,14.0231575078111,15.0181953883914,13.0281196272307
"37","101",765,52261,14.6380666271216,15.6753778421554,13.6007554120878
"22","103",768,60407,12.7137583392653,13.6129440847147,11.8145725938159
"54","039",769,34249,22.4532103127099,24.0401899186995,20.8662307067202
"13","153",775,38451,20.155522613196,21.5745777939646,18.7364674324274
"06","031",776,35764,21.6977966670395,23.2244514608702,20.1711418732088
"06","097",782,101447,7.70845860400012,8.2487402811331,7.16817692686714
"06","039",783,40887,19.1503411842395,20.4917208118023,17.8089615566766
"55","009",784,62968,12.4507686443908,13.3223224494982,11.5792148392834
"48","257",784,40366,19.4222860823465,20.7818461081108,18.0627260565823
"40","031",785,26683,29.419480568152,31.4775320933328,27.3614290429713
"55","101",788,41957,18.7811330648044,20.0924713845762,17.4697947450327
"35","025",792,19967,39.6654479891822,42.4279706182964,36.9029253600679
"13","185",793,34048,23.2906484962406,24.9117158462784,21.6695811462028
"45","041",795,31208,25.474237375032,27.2450544394097,23.7034203106544
"13","151",796,66105,12.0414492095908,12.8779729981135,11.2049254210681
"05","131",797,28973,27.5083698615953,29.4181869090841,25.5985528141065
"48","181",798,32116,24.8474280732345,26.5714233346605,23.1234328118086
"48","427",801,19494,41.0895660203139,43.935149741279,38.2439822993489
"55","025",803,131001,6.12972420057862,6.55369820899073,5.70575019216651
"02","020",805,58045,13.8685502627272,14.8266025145958,12.9104980108585
"48","291",806,25019,32.2155162076822,34.4396128023097,29.9914196130546
"34","029",807,127458,6.331497434449,6.76834079483799,5.89465407406001
"12","117",815,97005,8.40162878202155,8.97844937374972,7.82480819029338
"26","145",818,43449,18.826670349145,20.1168581696383,17.5364825286516
"39","023",821,30212,27.1746325963193,29.0334989813659,25.3157662112728
"48","485",822,31757,25.8840570582864,27.6535649794495,24.1145491371232
"17","119",825,57716,14.2941298773304,15.2695390175354,13.3187207371254
"48","209",825,70856,11.6433329569832,12.4378558475792,10.8488100663871
"51","700",828,42358,19.5476651399972,20.8791486546616,18.2161816253327
"39","155",830,38763,21.4121714005624,22.86889694658,19.9554458545448
"16","001",831,116302,7.14519096834104,7.63100426817395,6.65937766850814
"22","105",838,33467,25.0395912391311,26.7349487590292,23.344233719233
"41","067",839,123653,6.78511641448246,7.24424295054066,6.32598987842427
"48","183",841,29721,28.2964906968137,30.2089431714949,26.3840382221325
"28","033",842,47597,17.6901905582285,18.8850932425133,16.4952878739437
"12","005",843,34133,24.69750681159,26.3647363569729,23.030277266207
"01","003",849,49109,17.2880734692215,18.450990754334,16.1251561841091
"18","163",852,41448,20.5558772437753,21.9361734345628,19.1755810529879
"06","081",854,138398,6.17060940186997,6.5844710591852,5.75674774455474
"20","091",855,132990,6.42905481615159,6.85999812577996,5.99811150652322
"26","121",856,36282,23.5929662091395,25.1734925375185,22.0124398807606
"26","077",857,64558,13.2748845998947,14.1636689826165,12.3861002171729
"48","139",857,51139,16.7582471303702,17.8802507319219,15.6362435288184
"51","810",857,89571,9.5678288731844,10.2084172575918,8.92724048877702
"12","073",860,101537,8.46981888375666,9.03590300019275,7.90373476732057
"51","041",868,88821,9.77246371916551,10.4225938219747,9.12233361635635
"34","011",869,33399,26.01874307614,27.748688872544,24.288797279736
"06","025",875,47186,18.5436358241851,19.7723388690369,17.3149327793334
"45","015",876,51020,17.1697373578989,18.3067562222822,16.0327184935155
"29","097",878,28827,30.4575571512818,32.4722269736328,28.4428873289307
"45","091",881,68523,12.8569969207419,13.7059968558331,12.0079969856508
"39","099",884,44705,19.7740744883123,21.0776197179172,18.4705292587073
"40","027",888,77873,11.4031821041953,12.1532069465533,10.6531572618373
"22","079",892,29152,30.5982436882547,32.6062734402589,28.5902139362504
"31","109",897,85496,10.4917189108262,11.1783231753174,9.80511464633506
"49","057",897,65413,13.7128705303227,14.6102749942204,12.8154660664251
"01","095",908,22521,40.3179254917632,42.9404003001382,37.6954506833883
"26","065",908,91621,9.91039172242172,10.5550120077211,9.26577143712236
"48","251",917,45376,20.2089210155148,21.5169414537317,18.9009005772979
"36","087",928,84152,11.0276642266375,11.737185820301,10.318142632974
"17","163",940,54981,17.0968152634546,18.1897830539583,16.003847472951
"37","071",946,48388,19.5503017277011,20.7961465957878,18.3044568596144
"12","111",950,63977,14.8490863904216,15.7933516299466,13.9048211508965
"20","177",952,39445,24.1348713398403,25.6680140598941,22.6017286197865
"45","007",955,46594,20.4962012276259,21.7961545604632,19.1962478947886
"50","000",966,141624,6.8208778173191,7.25101578440269,6.39073985023551
"42","091",969,183952,5.26767852483257,5.59935406558119,4.93600298408394
"48","441",979,38757,25.259953040741,26.8422837774047,23.6776223040773
"06","095",992,89940,11.0295752724038,11.715946427977,10.3432041168306
"10","005",1021,40207,25.3935881811625,26.951228831049,23.8359475312759
"42","049",1029,64806,15.8781594296824,16.8483309961237,14.9079878632411
"17","143",1030,40693,25.3114786326887,26.8572845850798,23.7656726802975
"51","710",1033,50524,20.4457287625683,21.6925623866985,19.1988951384381
"39","093",1043,67508,15.4500207382829,16.3876755440372,14.5123659325285
"17","043",1046,203628,5.13681811931562,5.44812191636161,4.82551432226962
"36","071",1067,102266,10.4335751862789,11.0596222913437,9.80752808121409
"48","041",1072,85440,12.5468164794007,13.2979069022879,11.7957260565136
"24","003",1074,116126,9.24857482389818,9.80170677422835,8.69544287356801
"01","125",1076,76288,14.1044463087248,14.9472103123699,13.2616823050797
"22","073",1076,37132,28.9777011741894,30.7091667647872,27.2462355835916
"16","027",1079,62688,17.212225625319,18.2392538509152,16.1851973997228
"12","069",1083,69879,15.4982183488602,16.421264930435,14.5751717672854
"37","063",1084,76417,14.1853252548517,15.0297884544272,13.3408620552761
"28","047",1091,45559,23.9469698632542,25.3679704711355,22.525969255373
"12","021",1092,64562,16.9139741643691,17.9171808437794,15.9107674849589
"42","043",1095,58414,18.7455062142637,19.8558211569568,17.6351912715706
"48","375",1098,27699,39.6404202317773,41.9851519109376,37.295688552617
"53","011",1100,109838,10.0147489939729,10.6065828391901,9.42291514875575
"45","063",1118,64874,17.2334062952801,18.24360381215,16.2232087784102
"37","155",1133,32299,35.0784854020248,37.1210789220859,33.0358918819638
"47","125",1139,50117,22.7268192429714,24.0466944382204,21.4069440477225
"13","021",1149,37873,30.3382356824123,32.0924650523111,28.5840063125134
"25","005",1158,124040,9.33569816188326,9.87340875642148,8.79798756734505
"51","760",1176,50346,23.3583601477774,24.6934016315491,22.0233186640057
"13","139",1179,49512,23.8124091129423,25.1716690110778,22.4531492148068
"42","079",1179,67396,17.4936197993946,18.4921905762432,16.495049022546
"05","007",1180,67710,17.4272633289027,18.4216247382408,16.4329019195645
"42","071",1184,125721,9.41767882851711,9.95412246238587,8.88123519464835
"42","045",1187,136616,8.6885869883469,9.18287475883976,8.19429921785404
"13","051",1198,69362,17.2717049681382,18.2497590573443,16.293650878932
"37","133",1210,37906,31.9210679048172,33.7196936198288,30.1224421898056
"13","215",1214,43918,27.6424245184207,29.1973975465532,26.0874514902882
"21","067",1224,80042,15.2919717148497,16.1486718758075,14.4352715538919
"34","023",1230,196821,6.24933315042602,6.59858377629247,5.90008252455957
"45","051",1242,73425,16.9152196118488,17.8559667678841,15.9744724558136
"12","097",1249,95500,13.0785340314136,13.8038611562777,12.3532069065495
"42","077",1254,84393,14.8590522910668,15.6814812880421,14.0366232940915
"18","039",1259,52021,24.2017646719594,25.5386379423099,22.8648914016089
"22","055",1260,52936,23.8023273386731,25.1166143692242,22.488040308122
"48","423",1266,58165,21.7656666380126,22.9646445757527,20.5666887002724
"51","153",1282,115817,11.0691867342445,11.6751241532476,10.4632493152415
"53","061",1288,159812,8.0594698771056,8.49962383991259,7.61931591429861
"48","167",1289,80757,15.9614646408361,16.8328341374541,15.090095144218
"48","491",1292,143389,9.01045407946216,9.50178205414639,8.51912610477793
"22","019",1295,44524,29.0854370676489,30.6695888178185,27.5012853174793
"48","329",1295,39724,32.5999395831236,34.3755103344213,30.8243688318258
"41","047",1297,79998,16.2129053226331,17.0952675938529,15.3305430514132
"42","133",1299,96657,13.439274961979,14.170123420554,12.7084265034039
"25","017",1302,351875,3.70017761989343,3.90116701876081,3.49918822102604
"18","141",1304,71377,18.2691903554366,19.2607904890126,17.2775902218607
"45","019",1305,79934,16.3259689243626,17.2117569009845,15.4401809477407
"17","201",1306,61323,21.2970663535704,22.4521256154853,20.1420070916556
"47","149",1306,88034,14.8351773178545,15.6397721234796,14.0305825122293
"17","197",1319,173510,7.60186732753155,8.01212239989368,7.19161225516943
"13","245",1327,44855,29.5842158064876,31.1759871129716,27.9924445000035
"29","077",1328,69379,19.141238703354,20.1707404151183,18.1117369915898
"36","119",1328,223001,5.95513024605271,6.27542387370681,5.63483661839861
"34","021",1329,94215,14.1060340710078,14.8644343941363,13.3476337478793
"34","039",1330,124287,10.7010387248868,11.2761557002175,10.125921749556
"36","067",1333,114318,11.6604559212023,12.2864302572913,11.0344815851132
"25","025",1349,197206,6.8405626603653,7.20560389275707,6.47552142797353
"34","017",1350,113752,11.8679232013503,12.5010109575025,11.2348354451981
"01","089",1357,88334,15.3621482102022,16.1795170895585,14.5447793308458
"05","143",1357,71460,18.9896445563952,20.0000204672413,17.9792686455491
"35","013",1358,63626,21.3434759375098,22.4786732000902,20.2082786749295
"12","009",1359,109525,12.4081259986304,13.0678351944978,11.7484168027631
"20","209",1366,39303,34.7556166195965,36.5987455655115,32.9124876736814
"08","123",1367,84007,16.272453486019,17.1350840723459,15.4098228996922
"53","063",1372,114880,11.9428969359331,12.5748556404562,11.3109382314101
"25","027",1378,194754,7.07559279912094,7.44918198279687,6.70200361544502
"49","049",1385,228488,6.06158747942999,6.38082767033034,5.74234728852964
"29","510",1386,52293,26.5045034708278,27.8998887238909,25.1091182177648
"04","027",1387,49542,27.9964474587219,29.4698478027165,26.5230471147273
"12","081",1391,70422,19.7523501178609,20.7903834071734,18.7143168285483
"26","099",1407,172027,8.17894865340906,8.60632108557007,7.75157622124804
"41","051",1423,139622,10.1918035839624,10.7213507725597,9.66225639536512
"28","049",1441,59145,24.3638515512723,25.6218208023116,23.105882300233
"48","039",1446,90911,15.9056659810144,16.7254959366851,15.0858360253437
"27","123",1451,122782,11.817693147204,12.425765242972,11.209621051436
"17","097",1459,177706,8.21018986415765,8.63148032524931,7.78889940306599
"26","125",1459,255951,5.70030982492743,5.99281050935044,5.40780914050442
"36","059",1459,293529,4.97054805487703,5.22560238572255,4.71549372403151
"39","017",1467,104788,13.9996946215215,14.7161012193061,13.283288023737
"45","083",1468,78502,18.7001605054648,19.6567781294466,17.743542881483
"09","001",1475,228403,6.45788365301682,6.78745563030745,6.12831167572618
"12","101",1480,113735,13.0127049720842,13.6756733241461,12.3497366200224
"34","007",1486,107933,13.7678003946893,14.4678216509149,13.0677791384637
"06","047",1501,87666,17.121803207629,17.9879973177859,16.255609097472
"39","151",1509,79061,19.0865281238537,20.0495549566823,18.1235012910252
"10","003",1517,133924,11.3273199725217,11.8973404394214,10.7572995056221
"45","079",1524,116809,13.0469398762082,13.701986554804,12.3918931976124
"25","013",1525,107981,14.1228549467036,14.8316874896869,13.4140224037202
"32","031",1527,98651,15.4788091352343,16.2551887039737,14.7024295664949
"12","083",1529,66920,22.8481769276748,23.993436371793,21.7029174835567
"47","065",1536,78510,19.5643867023309,20.542809811918,18.5859635927438
"25","009",1538,177473,8.6661069571146,9.09922068416277,8.23299323006643
"01","101",1553,50830,30.5528231359433,32.0723965599318,29.0332497119549
"17","089",1555,130171,11.9458251069747,12.5395797610856,11.3520704528638
"22","071",1571,80334,19.555854308263,20.5228950511093,18.5888135654167
"48","157",1572,219360,7.16630196936543,7.52056424233346,6.81203969639739
"12","127",1577,103503,15.236273344734,15.9882753179572,14.4842713715107
"13","063",1585,76326,20.7661871446165,21.7885338496788,19.7438404395542
"36","061",1586,260263,6.09383585065876,6.39374880942285,5.79392289189466
"22","017",1591,50400,31.5674603174603,33.1186347033076,30.0162859316131
"48","309",1592,75479,21.0919593529326,22.1280588559146,20.0558598499506
"42","011",1616,103903,15.5529676717708,16.3112809530965,14.7946543904451
"26","049",1621,85827,18.8868304845794,19.8062710194421,17.9673899497168
"53","077",1621,67832,23.8972756221252,25.0606324859307,22.7339187583198
"12","033",1646,69441,23.7035756973546,24.8487062985613,22.5584450961479
"33","000",1660,287365,5.77662554590851,6.05451767350532,5.49873341831171
"37","067",1664,100563,16.5468412835735,17.3418914110869,15.75179115606
"08","005",1666,138730,12.0089382253298,12.585602681448,11.4322737692116
"09","003",1668,195268,8.54210623348424,8.95204880061308,8.13216366635539
"34","031",1673,118414,14.1283969800868,14.8054161875958,13.4513777725778
"37","081",1682,158585,10.606299460857,11.1131815675208,10.0994173541931
"06","013",1684,253448,6.64436097345412,6.96171078624585,6.32701116066239
"37","051",1692,74467,22.7214739414774,23.8041346918866,21.6388131910683
"39","153",1699,108943,15.5953113095839,16.3368834920505,14.8537391271173
"47","093",1701,112073,15.1776074522856,15.8988930006248,14.4563219039463
"19","153",1703,111163,15.3198456320898,16.0474631334643,14.5922281307153
"48","245",1703,55910,30.4596673224826,31.9063520712806,29.0129825736846
"48","135",1746,42685,40.9042989340518,42.8229805100115,38.985617358092
"24","031",1756,224703,7.81475992754881,8.1802785063477,7.44924134874992
"13","067",1806,180039,10.0311599153517,10.4938054260168,9.56851440468658
"48","085",1806,273280,6.60860655737705,6.9134010359142,6.3038120788399
"36","055",1810,170189,10.6352349446792,11.1251986071593,10.145271282199
"04","021",1816,94679,19.1805997106011,20.0627860555185,18.2984133656837
"51","059",1831,249785,7.33030406149288,7.66606787497132,6.99454024801444
"09","009",1839,201449,9.12886139916306,9.54609744420759,8.71162535411854
"44","007",1839,153332,11.9935825528918,12.5417511285196,11.4454139772639
"18","003",1845,90463,20.3950786509402,21.3257219841489,19.4644353177314
"18","089",1849,112076,16.4977336807167,17.2497234019772,15.7457439594561
"22","051",1920,81433,23.5776650743556,24.6323099605419,22.5230201881693
"12","103",1925,147399,13.0597900935556,13.6432041668969,12.4763760202142
"45","045",1952,118626,16.455077301772,17.1850659246265,15.7250886789174
"48","121",1976,228779,8.63715638236027,9.0179883390604,8.25632442566013
"11","000",1991,136027,14.6368000470495,15.2797343258905,13.9938657682085
"11","001",1991,136027,14.6368000470495,15.2797343258905,13.9938657682085
"08","001",1994,123768,16.1107879257967,16.8179358571046,15.4036399944887
"39","095",2065,95086,21.7171823401973,22.6538801852766,20.780484495118
"06","111",2081,190921,10.8997962508053,11.3681116203413,10.4314808812693
"05","119",2099,81809,25.6573237663338,26.7549670051145,24.5596805275531
"48","027",2104,89864,23.4131576604647,24.4136026032544,22.4127127176751
"48","303",2113,92935,22.736321084629,23.7057735437344,21.7668686255236
"06","053",2119,111451,19.0128397232865,19.8223783582564,18.2033010883165
